sensor,language,tone,participant,script,time,autocorrelation_mean,autocorrelation_standard deviation,autocorrelation_min,autocorrelation_max,autocorrelation_missing
autocorrelations,ru,casual,nga,t1,5.0,-5.171222311166666e-06,3.2668203598952753e-07,-5.637234918e-06,-4.681269773e-06,0.0
autocorrelations,ru,casual,nga,t1,5.1,-6.169641538999999e-06,2.3532866975827037e-07,-6.493592885e-06,-5.806736234e-06,0.0
autocorrelations,ru,casual,nga,t1,5.2,-6.753627560333334e-06,9.529147194797008e-08,-6.864226626e-06,-6.591676124e-06,0.0
autocorrelations,ru,casual,nga,t1,5.3,-6.798507651833333e-06,7.097098885696372e-08,-6.872054759e-06,-6.673103038e-06,0.0
autocorrelations,ru,casual,nga,t1,5.4,-6.314499282499999e-06,1.9801424307410678e-07,-6.588184204e-06,-6.010627962e-06,0.0
autocorrelations,ru,casual,nga,t1,5.5,-5.505756322e-06,2.520753958110051e-07,-5.87189645e-06,-5.135330799e-06,0.0
autocorrelations,ru,casual,nga,t1,5.6,-4.639827377166667e-06,2.3446097945875445e-07,-4.988604577e-06,-4.301962525e-06,0.0
autocorrelations,ru,casual,nga,t1,5.7,-3.868369863e-06,2.0667336049286547e-07,-4.174107248e-06,-3.568572875e-06,0.0
autocorrelations,ru,casual,nga,t1,5.8,-3.1421770103333333e-06,2.1475096620045177e-07,-3.450503761e-06,-2.82068955e-06,0.0
autocorrelations,ru,casual,nga,t1,5.9,-2.2865086559999997e-06,2.774611249919754e-07,-2.680005178e-06,-1.868009835e-06,0.0
autocorrelations,ru,casual,nga,t1,6.0,-1.1661605005166668e-06,3.6182548655622265e-07,-1.682205066e-06,-6.232458483e-07,0.0
autocorrelations,ru,casual,nga,t1,6.1,2.2678618444333332e-07,4.2572696353370184e-07,-3.889372975e-07,8.566998021e-07,0.0
autocorrelations,ru,casual,nga,t1,6.2,1.768308381e-06,4.444027364096155e-07,1.116729911e-06,2.416619536e-06,0.0
autocorrelations,ru,casual,nga,t1,6.3,3.29012738e-06,4.184752963170258e-07,2.671678003e-06,3.895960477e-06,0.0
autocorrelations,ru,casual,nga,t1,6.4,4.659613638e-06,3.55880240071807e-07,4.12569835e-06,5.16678071e-06,0.0
autocorrelations,ru,casual,nga,t1,6.5,5.746202286833333e-06,2.5839693691923344e-07,5.350199543e-06,6.10502639e-06,0.0
autocorrelations,ru,casual,nga,t1,6.6,6.432863056666666e-06,1.3091699416287248e-07,6.220557319e-06,6.599540777e-06,0.0
autocorrelations,ru,casual,nga,t1,6.7,6.631521952e-06,2.4178047517608978e-08,6.584196971e-06,6.655287184e-06,0.0
autocorrelations,ru,casual,nga,t1,6.8,6.351313049999999e-06,1.3589303085685137e-07,6.138131272e-06,6.534233088e-06,0.0
autocorrelations,ru,casual,nga,t1,6.9,5.765648644833334e-06,1.8668096818954744e-07,5.492012407e-06,6.036453996e-06,0.0
autocorrelations,ru,casual,nga,t1,7.0,5.144619204166667e-06,1.5674273612531695e-07,4.926777839e-06,5.38492836e-06,0.0
autocorrelations,ru,casual,nga,t1,7.1,4.755724604833334e-06,6.138721702314578e-08,4.68627555e-06,4.861070711e-06,0.0
autocorrelations,ru,casual,nga,t1,7.2,4.7367216218333325e-06,4.917973510552772e-08,4.68341086e-06,4.822076429e-06,0.0
autocorrelations,ru,casual,nga,t1,7.3,5.0514706611666665e-06,1.2574325863989615e-07,4.876491779e-06,5.244129064e-06,0.0
autocorrelations,ru,casual,nga,t1,7.4,5.563713561666667e-06,1.6119492768365203e-07,5.33126064e-06,5.802051146e-06,0.0
autocorrelations,ru,casual,nga,t1,7.5,6.142668680833333e-06,1.6692428507191984e-07,5.898913163e-06,6.387878395e-06,0.0
autocorrelations,ru,casual,nga,t1,7.6,6.734220620333333e-06,1.6858471254370604e-07,6.486762144e-06,6.980240619e-06,0.0
autocorrelations,ru,casual,nga,t1,7.7,7.308405941833333e-06,1.5572119946589915e-07,7.076816021e-06,7.531904225e-06,0.0
autocorrelations,ru,casual,nga,t1,7.8,7.781777377333335e-06,1.0783914200966556e-07,7.613222194e-06,7.927482881e-06,0.0
autocorrelations,ru,casual,nga,t1,7.9,8.0069380705e-06,2.0914558366570045e-08,7.965890493e-06,8.026051679e-06,0.0
autocorrelations,ru,casual,nga,t1,8.0,7.883877951333335e-06,8.626991538423781e-08,7.743636623e-06,7.993510226e-06,0.0
autocorrelations,ru,casual,nga,t1,8.1,7.458770511333332e-06,1.4710685063370532e-07,7.240459116e-06,7.66949961e-06,0.0
autocorrelations,ru,casual,nga,t1,8.2,6.9461235610000005e-06,1.371354128854416e-07,6.751557192e-06,7.152599686e-06,0.0
autocorrelations,ru,casual,nga,t1,8.3,6.5387592551666665e-06,9.492802955262772e-08,6.405414822e-06,6.683868206e-06,0.0
autocorrelations,ru,casual,nga,t1,8.4,6.230593198833333e-06,9.006067738749588e-08,6.092289428e-06,6.357260067e-06,0.0
autocorrelations,ru,casual,nga,t1,8.5,5.781832047500001e-06,1.8094816185966363e-07,5.493566708e-06,6.023033269e-06,0.0
autocorrelations,ru,casual,nga,t1,8.6,4.836905558666666e-06,3.6808744000096126e-07,4.265036612e-06,5.339582327e-06,0.0
autocorrelations,ru,casual,nga,t1,8.7,3.183630344333333e-06,5.707809367230048e-07,2.319194972e-06,3.987623041e-06,0.0
autocorrelations,ru,casual,nga,t1,8.8,9.100632637333334e-07,7.10756100749436e-07,-1.431996185e-07,1.935792069e-06,0.0
autocorrelations,ru,casual,nga,t1,8.9,-1.6564696958166666e-06,7.346438710282101e-07,-2.725476337e-06,-5.765316209e-07,0.0
autocorrelations,ru,casual,nga,t1,9.0,-4.117794433166667e-06,6.560846588093351e-07,-5.059135473e-06,-3.139336235e-06,0.0
autocorrelations,ru,casual,nga,t1,9.1,-6.206259275e-06,5.321256605663826e-07,-6.96427678e-06,-5.40733145e-06,0.0
autocorrelations,ru,casual,nga,t1,9.2,-7.862625057e-06,4.139889579398466e-07,-8.45150578e-06,-7.239560941e-06,0.0
autocorrelations,ru,casual,nga,t1,9.3,-9.139336889666666e-06,3.1406313147289693e-07,-9.582360191e-06,-8.663687883e-06,0.0
autocorrelations,ru,casual,nga,t1,9.4,-1.0059770926666668e-05,2.091003764183151e-07,-1.034628295e-05,-9.735882851e-06,0.0
autocorrelations,ru,casual,nga,t1,9.5,-1.0578018125000001e-05,8.630536980289683e-08,-1.068211827e-05,-1.043368243e-05,0.0
autocorrelations,ru,casual,nga,t1,9.6,-1.0661094218333334e-05,3.93367957314254e-08,-1.069797292e-05,-1.058907551e-05,0.0
autocorrelations,ru,casual,nga,t1,9.7,-1.035740735e-05,1.2986052212495715e-07,-1.053550306e-05,-1.015675478e-05,0.0
autocorrelations,ru,casual,nga,t1,9.8,-9.813146691666668e-06,1.7388132655691817e-07,-1.006420691e-05,-9.556355319e-06,0.0
autocorrelations,ru,casual,nga,t1,9.9,-9.194099976666667e-06,1.7586596340833364e-07,-9.451878274e-06,-8.936904571e-06,0.0
autocorrelations,ru,casual,nga,t1,10.0,-8.578414584666666e-06,1.7471921003297148e-07,-8.834397072e-06,-8.322865168e-06,0.0
autocorrelations,ru,casual,nga,t1,10.1,-7.947960364333334e-06,1.8843658764219136e-07,-8.21922551e-06,-7.667054374e-06,0.0
autocorrelations,ru,casual,nga,t1,10.2,-7.228052743666666e-06,2.2219946839091523e-07,-7.546854569e-06,-6.897044612e-06,0.0
autocorrelations,ru,casual,nga,t1,10.3,-6.382122805833333e-06,2.580047563700133e-07,-6.75501317e-06,-5.999849426e-06,0.0
autocorrelations,ru,casual,nga,t1,10.4,-5.447812795166666e-06,2.692927934206093e-07,-5.843228737e-06,-5.054924845e-06,0.0
autocorrelations,ru,casual,nga,t1,10.5,-4.5369611470000006e-06,2.4517171154412034e-07,-4.901567437e-06,-4.184736219e-06,0.0
autocorrelations,ru,casual,nga,t1,10.6,-3.7577356961666664e-06,1.9661704704081185e-07,-4.053716849e-06,-3.477745653e-06,0.0
autocorrelations,ru,casual,nga,t1,10.7,-3.1429489591666667e-06,1.5472609518474157e-07,-3.376010337e-06,-2.923308253e-06,0.0
autocorrelations,ru,casual,nga,t1,10.8,-2.658829258833333e-06,1.2440974538487935e-07,-2.844009178e-06,-2.479947639e-06,0.0
autocorrelations,ru,casual,nga,t1,10.9,-2.2612067391666665e-06,1.0101301307022103e-07,-2.413218965e-06,-2.117235549e-06,0.0
autocorrelations,ru,casual,nga,t1,11.0,-1.948899612e-06,7.491664762199737e-08,-2.063984466e-06,-1.845393529e-06,0.0
autocorrelations,ru,casual,nga,t1,11.1,-1.7494654576666667e-06,4.1653596299457415e-08,-1.814415462e-06,-1.691966943e-06,0.0
autocorrelations,ru,casual,nga,t1,11.2,-1.6294126551666665e-06,3.019307165327409e-08,-1.673155023e-06,-1.583767157e-06,0.0
autocorrelations,ru,casual,nga,t1,11.3,-1.4772930648333333e-06,6.219704749046812e-08,-1.560276656e-06,-1.378794271e-06,0.0
autocorrelations,ru,casual,nga,t1,11.4,-1.1561601287e-06,1.247775806925839e-07,-1.32609354e-06,-9.614825412e-07,0.0
autocorrelations,ru,casual,nga,t1,11.5,-5.953502848500001e-07,1.9224856454039442e-07,-8.675423645e-07,-3.056600237e-07,0.0
autocorrelations,ru,casual,nga,t1,11.6,1.6450024648166668e-07,2.374232801884358e-07,-1.778069276e-07,5.167342913e-07,0.0
autocorrelations,ru,casual,nga,t1,11.7,1.0378957744166667e-06,2.5827495685247283e-07,6.626929714e-07,1.41878917e-06,0.0
autocorrelations,ru,casual,nga,t1,11.8,1.9763769525000002e-06,2.7505110177841003e-07,1.576017559e-06,2.381615723e-06,0.0
autocorrelations,ru,casual,nga,t1,11.9,2.9695514825e-06,2.89707241293847e-07,2.547622889e-06,3.395241838e-06,0.0
autocorrelations,ru,casual,nga,t1,12.0,3.987660627333333e-06,2.8545512863348384e-07,3.566239731e-06,4.401953772e-06,0.0
autocorrelations,ru,casual,nga,t1,12.1,4.924126696666666e-06,2.4160482464647563e-07,4.559927666e-06,5.266109219e-06,0.0
autocorrelations,ru,casual,nga,t1,12.2,5.632906208833334e-06,1.5864023502505142e-07,5.385873654e-06,5.848928471e-06,0.0
autocorrelations,ru,casual,nga,t1,12.3,6.026417999833333e-06,6.832390789949018e-08,5.914385988e-06,6.1128603e-06,0.0
autocorrelations,ru,casual,nga,t1,12.4,6.150718399000001e-06,1.0029236939914157e-08,6.131565768e-06,6.159648367e-06,0.0
autocorrelations,ru,casual,nga,t1,12.5,6.162175870166668e-06,4.029308973428085e-09,6.158451025e-06,6.170044013e-06,0.0
autocorrelations,ru,casual,nga,t1,12.6,6.205419356666667e-06,2.0888181350917293e-08,6.176619618e-06,6.237624694e-06,0.0
autocorrelations,ru,casual,nga,t1,12.7,6.270447084666667e-06,1.0625784725040433e-08,6.251117955e-06,6.281290812e-06,0.0
autocorrelations,ru,casual,nga,t1,12.8,6.196641591166666e-06,6.186947656402494e-08,6.091031607e-06,6.268927832e-06,0.0
autocorrelations,ru,casual,nga,t1,12.9,5.7863405085e-06,1.7596065872016356e-07,5.510129887e-06,6.023200787e-06,0.0
autocorrelations,ru,casual,nga,t1,13.0,4.971640017666667e-06,2.8412211644502034e-07,4.542315667e-06,5.373009284e-06,0.0
autocorrelations,ru,casual,nga,t1,13.1,3.8580370535e-06,3.4265964119548546e-07,3.352178119e-06,4.354188803e-06,0.0
autocorrelations,ru,casual,nga,t1,13.2,2.6396868041666663e-06,3.4451041026377766e-07,2.138476691e-06,3.146950349e-06,0.0
autocorrelations,ru,casual,nga,t1,13.3,1.4736976241666665e-06,3.1760117067657344e-07,1.01425379e-06,1.943517084e-06,0.0
autocorrelations,ru,casual,nga,t1,13.4,4.1378877545916667e-07,2.8707315664447667e-07,-2.548846045e-09,8.383746269e-07,0.0
autocorrelations,ru,casual,nga,t1,13.5,-5.505774374833333e-07,2.6174393467745774e-07,-9.288191347e-07,-1.627956988e-07,0.0
autocorrelations,ru,casual,nga,t1,13.6,-1.4043453373333334e-06,2.2069330836616587e-07,-1.717601883e-06,-1.072361692e-06,0.0
autocorrelations,ru,casual,nga,t1,13.7,-2.0509397005e-06,1.4159503570655895e-07,-2.240043084e-06,-1.827962033e-06,0.0
autocorrelations,ru,casual,nga,t1,13.8,-2.3446071025000003e-06,2.7693842055396457e-08,-2.369050042e-06,-2.290422351e-06,0.0
autocorrelations,ru,casual,nga,t1,13.9,-2.1992799988333334e-06,1.0388691675841539e-07,-2.331290327e-06,-2.030497321e-06,0.0
autocorrelations,ru,casual,nga,t1,14.0,-1.676840614e-06,1.8675429040894849e-07,-1.940994363e-06,-1.395708554e-06,0.0
autocorrelations,ru,casual,nga,t1,14.1,-9.747872888666666e-07,2.0438459599292524e-07,-1.275982717e-06,-6.783713602e-07,0.0
autocorrelations,ru,casual,nga,t1,14.2,-3.0714768612833334e-07,1.7234221499319277e-07,-5.657636251e-07,-6.186302537e-08,0.0
autocorrelations,ru,casual,nga,t1,14.3,2.2412965469e-07,1.3105971302694e-07,2.635326784e-08,4.107999395e-07,0.0
autocorrelations,ru,casual,nga,t1,14.4,6.501062709e-07,1.1644879356656367e-07,4.801338795e-07,8.211310519e-07,0.0
autocorrelations,ru,casual,nga,t1,14.5,1.0849806072833334e-06,1.3509269060928278e-07,8.925198335e-07,1.288287074e-06,0.0
autocorrelations,ru,casual,nga,t1,14.6,1.6140886311666665e-06,1.6420418488150738e-07,1.376961848e-06,1.857135042e-06,0.0
autocorrelations,ru,casual,nga,t1,14.7,2.2024943894999997e-06,1.6601672874207812e-07,1.956801055e-06,2.442380976e-06,0.0
autocorrelations,ru,casual,nga,t1,14.8,2.7316886266666667e-06,1.308319745383991e-07,2.532118466e-06,2.914639806e-06,0.0
autocorrelations,ru,casual,nga,t1,14.9,3.0839541141666667e-06,6.802739311717021e-08,2.973589185e-06,3.170824412e-06,0.0
autocorrelations,ru,casual,nga,t1,15.0,3.1969777451666665e-06,8.285934751510876e-09,3.182757297e-06,3.205697943e-06,0.0
autocorrelations,ru,casual,nga,t1,15.1,3.074796559e-06,6.750255073887575e-08,2.966252119e-06,3.16236789e-06,0.0
autocorrelations,ru,casual,nga,t1,15.2,2.7232790206666666e-06,1.3379934298823545e-07,2.516728871e-06,2.907443185e-06,0.0
autocorrelations,ru,casual,nga,t1,15.3,2.1416799859999998e-06,1.95796943280855e-07,1.846403728e-06,2.419144162e-06,0.0
autocorrelations,ru,casual,nga,t1,15.4,1.3672409035000002e-06,2.4181351058380607e-07,1.00898916e-06,1.716029258e-06,0.0
autocorrelations,ru,casual,nga,t1,15.5,4.971661353666666e-07,2.4711420420652796e-07,1.389232063e-07,8.619938265e-07,0.0
autocorrelations,ru,casual,nga,t1,15.6,-2.9195083372700004e-07,1.946821046611288e-07,-5.630747371e-07,5.231289438e-09,0.0
autocorrelations,ru,casual,nga,t1,15.7,-8.136105123833334e-07,9.928092464340111e-08,-9.392239742e-07,-6.519390586e-07,0.0
autocorrelations,ru,casual,nga,t1,15.8,-9.589024605333335e-07,1.9283901372123422e-08,-9.769767028e-07,-9.210103465e-07,0.0
autocorrelations,ru,casual,nga,t1,15.9,-7.401627458833334e-07,1.065452429996336e-07,-8.827168204e-07,-5.730393667e-07,0.0
autocorrelations,ru,casual,nga,t1,16.0,-2.677906441233333e-07,1.5597855625023212e-07,-4.919753877e-07,-3.550979494e-08,0.0
autocorrelations,tr,bus,duru,t1,0.1,1.9210267648333333e-07,4.638666971747431e-09,1.879508012e-07,2.020323882e-07,0.0
autocorrelations,tr,bus,duru,t1,0.2,1.8115326870000002e-07,3.158386834292546e-09,1.771389147e-07,1.853922499e-07,0.0
autocorrelations,tr,bus,duru,t1,0.3,1.6933826000000002e-07,3.5137828461543963e-09,1.640640668e-07,1.739917919e-07,0.0
autocorrelations,tr,bus,duru,t1,0.4,1.5745190734999998e-07,3.214651216818979e-09,1.523822705e-07,1.614742349e-07,0.0
autocorrelations,tr,bus,duru,t1,0.5,1.4713119401666668e-07,2.786463312217621e-09,1.431052973e-07,1.511240528e-07,0.0
autocorrelations,tr,bus,duru,t1,0.6,1.3763770278333335e-07,2.610901766405314e-09,1.340160481e-07,1.415073387e-07,0.0
autocorrelations,tr,bus,duru,t1,0.7,1.2847800106666668e-07,2.5058386313880798e-09,1.249056412e-07,1.321307061e-07,0.0
autocorrelations,tr,bus,duru,t1,0.8,1.1930931183333334e-07,2.5241055968067066e-09,1.153348857e-07,1.226075012e-07,0.0
autocorrelations,tr,bus,duru,t1,0.9,1.0971375748333332e-07,3.0390013207698215e-09,1.050836746e-07,1.140423307e-07,0.0
autocorrelations,tr,bus,duru,t1,1.0,9.863212247666668e-08,3.419486459882845e-09,9.384258491e-08,1.038257873e-07,0.0
autocorrelations,tr,bus,duru,t1,1.1,8.563536114166666e-08,3.968886474600906e-09,7.975937006e-08,9.136431642e-08,0.0
autocorrelations,tr,bus,duru,t1,1.2,7.114185784666666e-08,4.044071289302359e-09,6.505295077e-08,7.686795007e-08,0.0
autocorrelations,tr,bus,duru,t1,1.3,5.710277613833333e-08,3.8597189051117215e-09,5.132942073e-08,6.257924338e-08,0.0
autocorrelations,tr,bus,duru,t1,1.4,4.4349750473333336e-08,3.6767460106567383e-09,3.932700594e-08,5.017544748e-08,0.0
autocorrelations,tr,bus,duru,t1,1.5,3.192925401e-08,3.435814506964192e-09,2.722284946e-08,3.720866714e-08,0.0
autocorrelations,tr,bus,duru,t1,1.6,2.0254464029999997e-08,3.285710765266251e-09,1.554566413e-08,2.484733037e-08,0.0
autocorrelations,tr,bus,duru,t1,1.7,8.580363452833332e-09,3.1834050630014507e-09,3.673957558e-09,1.276529641e-08,0.0
autocorrelations,tr,bus,duru,t1,1.8,-1.7806004232833332e-09,2.921087175558294e-09,-6.092592023e-09,2.55390139e-09,0.0
autocorrelations,tr,bus,duru,t1,1.9,-1.1161982984666666e-08,2.6009464269563813e-09,-1.47112008e-08,-7.016280982e-09,0.0
autocorrelations,tr,bus,duru,t1,2.0,-2.0061784424999997e-08,2.4297877733359275e-09,-2.348023178e-08,-1.636015373e-08,0.0
autocorrelations,tr,bus,duru,t1,2.1,-2.8610502808333333e-08,2.377839013407725e-09,-3.215284112e-08,-2.522948875e-08,0.0
autocorrelations,tr,bus,duru,t1,2.2,-3.6569593585e-08,2.212540621534298e-09,-3.986794667e-08,-3.347122324e-08,0.0
autocorrelations,tr,bus,duru,t1,2.3,-4.416019673166667e-08,2.2124743177806208e-09,-4.735624499e-08,-4.086287528e-08,0.0
autocorrelations,tr,bus,duru,t1,2.4,-5.170029001833333e-08,2.2125649281325296e-09,-5.496183076e-08,-4.842817457e-08,0.0
autocorrelations,tr,bus,duru,t1,2.5,-5.907782644666667e-08,2.097233240298537e-09,-6.211406952e-08,-5.590495785e-08,0.0
autocorrelations,tr,bus,duru,t1,2.6,-6.677080293e-08,2.1840946183270193e-09,-7.003946761e-08,-6.359150653e-08,0.0
autocorrelations,tr,bus,duru,t1,2.7,-7.384975488666666e-08,1.8527500517356857e-09,-7.651600923e-08,-7.097123224e-08,0.0
autocorrelations,tr,bus,duru,t1,2.8,-7.979471482166668e-08,1.445868603445649e-09,-8.185366569e-08,-7.762266431e-08,0.0
autocorrelations,tr,bus,duru,t1,2.9,-8.404952708333333e-08,9.932097801896084e-10,-8.53421175e-08,-8.276948425e-08,0.0
autocorrelations,tr,bus,duru,t1,3.0,-8.7103052785e-08,7.564808943906421e-10,-8.82061838e-08,-8.594037758e-08,0.0
autocorrelations,tr,bus,duru,t1,3.1,-8.911989194666666e-08,5.641319365739794e-10,-8.995284529e-08,-8.826922158e-08,0.0
autocorrelations,tr,bus,duru,t1,3.2,-9.083416563666666e-08,6.122247937272236e-10,-9.179345601e-08,-8.989483163e-08,0.0
autocorrelations,tr,bus,duru,t1,3.3,-9.267830949666666e-08,4.434508272054275e-10,-9.326495677e-08,-9.20323752e-08,0.0
autocorrelations,tr,bus,duru,t1,3.4,-9.436645133333332e-08,3.7278307817775047e-10,-9.495703409e-08,-9.395080902e-08,0.0
autocorrelations,tr,bus,duru,t1,3.5,-9.516282399000001e-08,3.1570950919503185e-10,-9.555012585e-08,-9.46732467e-08,0.0
autocorrelations,tr,bus,duru,t1,3.6,-9.511384507e-08,2.615228343290001e-10,-9.55953499e-08,-9.484563918e-08,0.0
autocorrelations,tr,bus,duru,t1,3.7,-9.359088902666668e-08,5.823068635062746e-10,-9.42330592e-08,-9.25770029e-08,0.0
autocorrelations,tr,bus,duru,t1,3.8,-9.087819241500002e-08,8.374512703730321e-10,-9.192589161e-08,-8.974503746e-08,0.0
autocorrelations,tr,bus,duru,t1,3.9,-8.752649157500001e-08,1.0854676786173955e-09,-8.91413406e-08,-8.586541272e-08,0.0
autocorrelations,tr,bus,duru,t1,4.0,-8.356957137666668e-08,1.1083433345475529e-09,-8.524110377e-08,-8.194923982e-08,0.0
autocorrelations,tr,bus,duru,t1,4.1,-7.945828600500001e-08,1.2685643505627169e-09,-8.117538272e-08,-7.765839933e-08,0.0
autocorrelations,tr,bus,duru,t1,4.2,-7.505349499833332e-08,1.3902195299146076e-09,-7.699301395e-08,-7.282291488e-08,0.0
autocorrelations,tr,bus,duru,t1,4.3,-6.991706150333333e-08,1.5941858411002196e-09,-7.226432468e-08,-6.751442911e-08,0.0
autocorrelations,tr,bus,duru,t1,4.4,-6.432797460166667e-08,1.5347074700420312e-09,-6.669270263e-08,-6.229084429e-08,0.0
autocorrelations,tr,bus,duru,t1,4.5,-5.8553715275e-08,1.669034059532768e-09,-6.090246003e-08,-5.613464087e-08,0.0
autocorrelations,tr,bus,duru,t1,4.6,-5.194692286166667e-08,1.9088708398057208e-09,-5.477862577e-08,-4.924586794e-08,0.0
autocorrelations,tr,bus,duru,t1,4.7,-4.4561734635e-08,2.281380415461336e-09,-4.782374359e-08,-4.107917759e-08,0.0
autocorrelations,tr,bus,duru,t1,4.8,-3.644966255e-08,2.3663775614321025e-09,-4.000543737e-08,-3.302511535e-08,0.0
autocorrelations,tr,bus,duru,t1,4.9,-2.8221012654999996e-08,2.5093553334644712e-09,-3.194774944e-08,-2.466486025e-08,0.0
autocorrelations,tr,bus,duru,t1,5.0,-1.9376729395e-08,2.5233914023208657e-09,-2.298771151e-08,-1.567005581e-08,0.0
autocorrelations,tr,bus,duru,t1,5.1,-1.0471392201666667e-08,2.475334778339306e-09,-1.397873792e-08,-6.772030779e-09,0.0
autocorrelations,tr,bus,duru,t1,5.2,-1.5260825781833336e-09,2.4435459191258673e-09,-5.023422165e-09,2.092104443e-09,0.0
autocorrelations,tr,bus,duru,t1,5.3,7.211131057666668e-09,2.6801033260896617e-09,3.201940135e-09,1.107012849e-08,0.0
autocorrelations,tr,bus,duru,t1,5.4,1.651912686e-08,2.438540368200567e-09,1.291508775e-08,2.001521841e-08,0.0
autocorrelations,tr,bus,duru,t1,5.5,2.4958126221666664e-08,2.4366644845960287e-09,2.133490233e-08,2.848730574e-08,0.0
autocorrelations,tr,bus,duru,t1,5.6,3.332174085166666e-08,2.3370108905581467e-09,3.000983856e-08,3.687244781e-08,0.0
autocorrelations,tr,bus,duru,t1,5.7,4.040850986e-08,1.8766469349835145e-09,3.750451029e-08,4.309168356e-08,0.0
autocorrelations,tr,bus,duru,t1,5.8,4.6334314199999994e-08,1.5396443191309625e-09,4.398587635e-08,4.850343864e-08,0.0
autocorrelations,tr,bus,duru,t1,5.9,5.1539436375e-08,1.3927219861445748e-09,4.954983356e-08,5.369796119e-08,0.0
autocorrelations,tr,bus,duru,t1,6.0,5.570750208833333e-08,1.039569685078153e-09,5.409945166e-08,5.7149988e-08,0.0
autocorrelations,tr,bus,duru,t1,6.1,5.9188306091666665e-08,8.711935690085285e-10,5.792721535e-08,6.038057193e-08,0.0
autocorrelations,tr,bus,duru,t1,6.2,6.177904178166666e-08,7.801257273639837e-10,6.050362101e-08,6.27987721e-08,0.0
autocorrelations,tr,bus,duru,t1,6.3,6.3987338075e-08,5.442101599360257e-10,6.301570835e-08,6.461997683e-08,0.0
autocorrelations,tr,bus,duru,t1,6.4,6.485353864833332e-08,1.4866550030634298e-10,6.457816017e-08,6.498477663e-08,0.0
autocorrelations,tr,bus,duru,t1,6.5,6.459231979e-08,2.758059377890036e-10,6.410607241e-08,6.501774634e-08,0.0
autocorrelations,tr,bus,duru,t1,6.6,6.347991156666666e-08,5.005037149078272e-10,6.281490629e-08,6.432334582e-08,0.0
autocorrelations,tr,bus,duru,t1,6.7,6.097252864833333e-08,8.828498296638562e-10,5.967959094e-08,6.218946672e-08,0.0
autocorrelations,tr,bus,duru,t1,6.8,5.740599840666666e-08,1.0921477616020236e-09,5.597411915e-08,5.894522265e-08,0.0
autocorrelations,tr,bus,duru,t1,6.9,5.32886032e-08,1.2927433554831202e-09,5.139639601e-08,5.523154244e-08,0.0
autocorrelations,tr,bus,duru,t1,7.0,4.8509373048333325e-08,1.2595519620355444e-09,4.669006415e-08,5.029269307e-08,0.0
autocorrelations,tr,bus,duru,t1,7.1,4.399186361e-08,1.4546619474863028e-09,4.18556588e-08,4.622740799e-08,0.0
autocorrelations,tr,bus,duru,t1,7.2,3.824635366333333e-08,1.756421746953412e-09,3.558423896e-08,4.067264964e-08,0.0
autocorrelations,tr,bus,duru,t1,7.3,3.162699420666666e-08,1.999118031511174e-09,2.878924493e-08,3.455040444e-08,0.0
autocorrelations,tr,bus,duru,t1,7.4,2.4898498068333333e-08,1.9282581733306e-09,2.19007226e-08,2.761578537e-08,0.0
autocorrelations,tr,bus,duru,t1,7.5,1.7699066731666666e-08,2.144299168403895e-09,1.449554035e-08,2.083310445e-08,0.0
autocorrelations,tr,bus,duru,t1,7.6,1.0309736087e-08,2.1093992672625848e-09,7.327118732e-09,1.350117997e-08,0.0
autocorrelations,tr,bus,duru,t1,7.7,2.979032901e-09,2.1694451923310567e-09,1.154762722e-10,6.298647772e-09,0.0
autocorrelations,tr,bus,duru,t1,7.8,-4.643096723666667e-09,2.048340684049639e-09,-7.817263337e-09,-1.739628129e-09,0.0
autocorrelations,tr,bus,duru,t1,7.9,-1.1669936221833334e-08,1.980615372886463e-09,-1.446767756e-08,-8.857883823e-09,0.0
autocorrelations,tr,bus,duru,t1,8.0,-1.8047192664999996e-08,1.6748472390640807e-09,-2.040180536e-08,-1.541870615e-08,0.0
autocorrelations,tr,bus,duru,t1,8.1,-2.3815675926666666e-08,1.7155406356792277e-09,-2.618494896e-08,-2.153079819e-08,0.0
autocorrelations,tr,bus,duru,t1,8.2,-2.9791494405e-08,1.6628095661996977e-09,-3.239787885e-08,-2.740493315e-08,0.0
autocorrelations,tr,bus,duru,t1,8.3,-3.571099719333333e-08,1.7893117656299229e-09,-3.832512516e-08,-3.312269923e-08,0.0
autocorrelations,tr,bus,duru,t1,8.4,-4.205508501166667e-08,1.6534974376176372e-09,-4.434738328e-08,-3.958120942e-08,0.0
autocorrelations,tr,bus,duru,t1,8.5,-4.784061858333333e-08,1.4796854600863137e-09,-4.99443706e-08,-4.581712512e-08,0.0
autocorrelations,tr,bus,duru,t1,8.6,-5.253977414e-08,1.1034826162007817e-09,-5.411690529e-08,-5.082872051e-08,0.0
autocorrelations,tr,bus,duru,t1,8.7,-5.628205527666667e-08,9.878219914065577e-10,-5.775157621e-08,-5.476737619e-08,0.0
autocorrelations,tr,bus,duru,t1,8.8,-5.9595739156666664e-08,9.754511033495388e-10,-6.111354863e-08,-5.825424881e-08,0.0
autocorrelations,tr,bus,duru,t1,8.9,-6.272238237500001e-08,7.893576278888755e-10,-6.382124211e-08,-6.151481528e-08,0.0
autocorrelations,tr,bus,duru,t1,9.0,-6.474813290333333e-08,5.110022628081784e-10,-6.526448943e-08,-6.374145478e-08,0.0
