time_1.5,language,tone,participant,script,sensor,pitch_max,pitch_min,pitch_mean,pitch_median
15.0,ch,bus,jack,t1,pitch,3329.6875,0.0,297.940793504902,123.88020833333334
16.5,ch,bus,jack,t1,pitch,327.96875,0.0,58.31556653911564,0.0
18.0,ch,bus,jack,t1,pitch,159.0625,83.89653604497354,125.27617471684854,125.74869791666667
19.5,ch,bus,jack,t1,pitch,509.6856398809524,0.0,156.76672040343917,136.23697916666669
21.0,ch,bus,jack,t1,pitch,152.34375,0.0,50.853521095938376,0.0
22.5,ch,bus,jack,t1,pitch,337.578125,0.0,158.60390085335834,128.1644241898148
24.0,ch,bus,jack,t1,pitch,349.84375,0.0,80.786130632673,102.22124372209822
25.5,ch,bus,jack,t1,pitch,386.875,0.0,52.82359562824886,0.0
27.0,ch,bus,jack,t1,pitch,351.796875,0.0,64.90602058531746,0.0
28.5,ch,bus,jack,t1,pitch,311.40625,107.20203993055554,134.7204385595384,119.77213541666669
30.0,ch,bus,jack,t1,pitch,317.890625,0.0,153.647519294176,133.00998263888889
31.5,ch,bus,jack,t1,pitch,522.0721726190476,0.0,151.89338934358466,107.1337890625
33.0,ch,bus,jack,t1,pitch,632.8723958333333,0.0,186.98218677662038,127.75462962962963
34.5,ch,bus,jack,t1,pitch,433.125,0.0,119.72614914021165,25.60044642857143
36.0,ch,bus,jack,t1,pitch,385.78125,0.0,183.73490736219617,161.280517578125
37.5,ch,bus,jack,t1,pitch,161.97916666666669,0.0,58.722208935657605,56.54994419642857
39.0,ch,bus,jack,t1,pitch,3735.46875,0.0,400.00554220085473,133.515625
40.5,ch,bus,jack,t1,pitch,389.53125,0.0,95.0833984375,0.0
42.0,ch,bus,jack,t1,pitch,463.7388392857143,0.0,187.29834980867346,144.05859375
43.5,ch,bus,jack,t1,pitch,356.09375,0.0,86.4098225227591,0.0
45.0,ch,bus,jack,t1,pitch,201.82942708333331,0.0,42.10691550925926,0.0
46.5,ch,bus,jack,t1,pitch,177.578125,0.0,120.33573460923722,127.6171875
48.0,ch,bus,jack,t1,pitch,354.6875,0.0,81.02440166170635,36.042410714285715
49.5,ch,bus,jack,t1,pitch,521.0658482142858,0.0,165.8878193204365,0.0
51.0,ch,bus,jack,t1,pitch,340.46875,0.0,71.49335554534314,0.0
52.5,ch,bus,jack,t1,pitch,364.921875,0.0,159.10799632352942,129.51822916666666
54.0,ch,bus,jack,t1,pitch,390.46875,0.0,103.24004939649471,88.96812996031747
55.5,ch,bus,jack,t1,pitch,619.96875,0.0,239.40266617063492,148.14453125
57.0,ch,bus,jack,t1,pitch,194.23828125,0.0,55.08326480263158,0.0
58.5,ch,bus,jack,t1,pitch,415.625,0.0,125.21102905273438,126.171875
60.0,ch,bus,jack,t1,pitch,328.125,0.0,79.25724865141369,78.39081101190476
61.5,ch,bus,jack,t1,pitch,185.15625,0.0,40.70097133091518,0.0
63.0,ch,bus,jack,t1,pitch,348.4375,0.0,120.61266121031746,110.625
64.5,ch,bus,jack,t1,pitch,3768.4375,0.0,275.70533854166666,0.0
66.0,ch,bus,jack,t1,pitch,551.9103422619048,0.0,82.49812954695767,0.0
67.5,ch,bus,jack,t1,pitch,494.70052083333337,0.0,160.0224417892157,132.76041666666669
69.0,ch,bus,jack,t1,pitch,398.4375,0.0,173.46040943287036,131.89453125
70.5,ch,bus,jack,t1,pitch,340.3125,0.0,86.45320136278195,106.84895833333334
72.0,ch,bus,jack,t1,pitch,375.546875,0.0,118.23794367283949,120.64127604166666
73.5,ch,bus,jack,t1,pitch,414.140625,114.4921875,184.49428982204861,129.71354166666669
75.0,ch,bus,jack,t1,pitch,167.109375,0.0,65.5703996442327,99.04958037902664
76.5,ch,bus,jack,t1,pitch,350.9375,0.0,59.28017064144737,0.0
78.0,ch,bus,jack,t1,pitch,423.4375,0.0,60.20924707602339,0.0
79.5,ch,bus,jack,t1,pitch,536.225818452381,104.77864583333334,199.7977716727717,118.3984375
81.0,ch,bus,jack,t1,pitch,374.21875,0.0,38.302185457516345,0.0
82.5,ch,bus,jack,t1,pitch,189.296875,112.64322916666669,141.86220564431915,131.32161458333331
84.0,ch,bus,jack,t1,pitch,175.99609375,0.0,66.6648582175926,53.88392857142857
85.5,ch,bus,jack,t1,pitch,386.71875,0.0,117.06930901472431,113.75
87.0,ch,bus,jack,t1,pitch,159.04296875,0.0,117.49064678297306,124.87022569444444
88.5,ch,bus,jack,t1,pitch,179.9267578125,0.0,40.41966488486842,0.0
90.0,ch,bus,jack,t1,pitch,410.78125,0.0,208.63802083333331,161.640625
91.5,ch,bus,jack,t1,pitch,176.5234375,0.0,72.7222919766865,0.0
93.0,ch,bus,jack,t1,pitch,3483.28125,0.0,296.13266302614795,41.01469494047619
94.5,ch,bus,jack,t1,pitch,3246.71875,0.0,243.61308348997494,0.0
96.0,ch,bus,jack,t1,pitch,160.9375,0.0,117.31575520833333,138.93359375
97.5,ch,bus,jack,t1,pitch,389.296875,0.0,83.52005208333333,0.0
99.0,ch,bus,jack,t1,pitch,590.703125,0.0,144.61856070553222,113.88020833333334
100.5,ch,bus,jack,t1,pitch,520.4073660714286,0.0,150.87196910014003,111.3671875
102.0,ch,bus,jack,t1,pitch,388.359375,0.0,96.11965460526316,0.0
103.5,ch,bus,jack,t1,pitch,350.390625,0.0,101.44497339734505,105.421875
105.0,ch,bus,jack,t1,pitch,431.25,0.0,107.70374563587454,50.47098214285714
106.5,ch,bus,jack,t1,pitch,197.841796875,0.0,36.051548045828184,0.0
108.0,ch,bus,jack,t1,pitch,340.234375,0.0,93.10214241946778,112.1875
109.5,ch,bus,jack,t1,pitch,194.08854166666669,0.0,73.63421921502977,102.66148158482143
111.0,ch,bus,jack,t1,pitch,396.953125,0.0,157.05064363915207,141.85546875
112.5,ch,bus,jack,t1,pitch,522.5390625,0.0,123.09754774305557,94.85514322916666
114.0,ch,bus,jack,t1,pitch,198.3723958333333,0.0,102.74270351080246,136.66015625
115.5,ch,bus,jack,t1,pitch,428.49609375,0.0,161.1842013888889,99.33203125
117.0,ch,bus,jack,t1,pitch,338.125,0.0,111.62328972387566,113.19963727678572
118.5,ch,bus,jack,t1,pitch,275.3125,0.0,78.3575439453125,50.244140625
120.0,ch,bus,jack,t1,pitch,3163.75,0.0,229.27788628472223,0.0
121.5,ch,bus,jack,t1,pitch,598.90625,0.0,159.18590248599438,116.08072916666669
123.0,ch,bus,jack,t1,pitch,426.5625,0.0,107.94899626517272,0.0
124.5,ch,bus,jack,t1,pitch,201.85174851190476,0.0,68.6400158110119,0.0
126.0,ch,bus,jack,t1,pitch,385.625,0.0,72.02161458333333,0.0
127.5,ch,bus,jack,t1,pitch,180.17361111111111,0.0,65.72946537990195,85.8046875
129.0,ch,bus,jack,t1,pitch,273.4375,0.0,113.12385383841035,124.14008246527776
130.5,ch,bus,jack,t1,pitch,172.13541666666669,0.0,62.84522988883053,0.0
132.0,ch,bus,jack,t1,pitch,391.71875,0.0,123.90017361111111,160.078125
133.5,ch,bus,jack,t1,pitch,360.3125,0.0,87.04970005580357,35.46986607142857
135.0,ch,bus,jack,t1,pitch,468.0873325892857,0.0,140.59169456845237,126.25
136.5,ch,bus,jack,t1,pitch,378.046875,0.0,84.33312774122807,87.11197916666666
138.0,ch,bus,jack,t1,pitch,154.921875,0.0,81.43007046568628,111.328125
139.5,ch,bus,jack,t1,pitch,304.375,0.0,163.9972660125248,130.77625868055554
141.0,ch,bus,jack,t1,pitch,410.234375,0.0,188.6375,213.65234375
142.5,ch,bus,jack,t1,pitch,686.40625,0.0,86.11764705882354,0.0
144.0,ch,bus,jack,t1,pitch,377.265625,0.0,116.90907847514006,85.556640625
145.5,ch,bus,jack,t1,pitch,485.46875,0.0,167.80364923747277,126.69270833333334
147.0,ch,bus,jack,t1,pitch,317.421875,0.0,60.863884420955884,0.0
148.5,ch,bus,jack,t1,pitch,187.5,0.0,59.81011284722222,0.0
150.0,ch,bus,jack,t1,pitch,184.6875,0.0,114.55639703798185,132.40668402777777
151.5,ch,bus,jack,t1,pitch,194.501953125,0.0,68.8207103587963,27.139136904761905
153.0,ch,bus,jack,t1,pitch,160.9375,0.0,103.3232841589919,125.1918402777778
154.5,ch,bus,jack,t1,pitch,136.25,0.0,38.137448846726194,0.0
156.0,ch,bus,jack,t1,pitch,3737.96875,126.3671875,454.57217261904765,169.248046875
157.5,ch,bus,jack,t1,pitch,305.47247023809524,0.0,97.92442475502106,113.41796875
159.0,ch,bus,jack,t1,pitch,275.078125,0.0,114.95463789682539,126.10677083333334
160.5,ch,bus,jack,t1,pitch,258.59375,0.0,89.17035998198621,102.568359375
162.0,ch,bus,jack,t1,pitch,369.53125,0.0,118.4202880859375,98.11946614583334
163.5,ch,bus,jack,t1,pitch,166.953125,0.0,90.79966517857143,108.4296875
165.0,ch,bus,jack,t1,pitch,172.77083333333334,0.0,53.24296875,0.0
166.5,ch,bus,jack,t1,pitch,160.80729166666666,0.0,34.67673385642136,0.0
168.0,ch,bus,jack,t1,pitch,148.28125,0.0,61.67597966269841,92.1128162202381
169.5,ch,bus,jack,t1,pitch,427.890625,0.0,72.9190340909091,0.0
171.0,ch,bus,jack,t1,pitch,38.525390625,0.0,3.6690848214285716,0.0
172.5,ch,bus,jack,t1,pitch,0.0,0.0,0.0,0.0
0.0,ch,casual,jack,t1,pitch,241.171875,0.0,10.485733695652174,0.0
1.5,ch,casual,jack,t1,pitch,247.0833333333333,0.0,101.52217131370091,111.7265625
3.0,ch,casual,jack,t1,pitch,341.171875,0.0,117.09798177083334,124.423828125
4.5,ch,casual,jack,t1,pitch,445.234375,0.0,79.31701940035273,0.0
6.0,ch,casual,jack,t1,pitch,435.390625,0.0,135.93684551366843,122.43923611111111
7.5,ch,casual,jack,t1,pitch,429.53125,0.0,175.59433976715687,119.34461805555554
9.0,ch,casual,jack,t1,pitch,1113.90625,0.0,105.11611793154762,0.0
10.5,ch,casual,jack,t1,pitch,208.541015625,0.0,103.31332069141314,127.15029761904762
12.0,ch,casual,jack,t1,pitch,425.46875,0.0,104.98051069386088,117.94270833333331
13.5,ch,casual,jack,t1,pitch,984.609375,0.0,195.0769761029412,131.2890625
15.0,ch,casual,jack,t1,pitch,752.9296875,0.0,139.0625,0.0
16.5,ch,casual,jack,t1,pitch,326.40625,0.0,83.45374503968254,108.5546875
18.0,ch,casual,jack,t1,pitch,213.0755208333333,0.0,60.35052565586419,0.0
19.5,ch,casual,jack,t1,pitch,416.4453125,0.0,101.88332238259676,89.15364583333334
21.0,ch,casual,jack,t1,pitch,378.4765625,0.0,165.8710736188415,171.3473603219697
22.5,ch,casual,jack,t1,pitch,426.953125,0.0,160.82246857317386,127.82024016203704
24.0,ch,casual,jack,t1,pitch,441.09375,118.87369791666666,165.92710886437908,150.13020833333334
25.5,ch,casual,jack,t1,pitch,322.6953125,0.0,44.80843874007936,0.0
27.0,ch,casual,jack,t1,pitch,402.890625,0.0,116.99173538773147,120.83147321428572
28.5,ch,casual,jack,t1,pitch,330.625,98.21614583333334,159.18339342948718,132.63020833333331
30.0,ch,casual,jack,t1,pitch,361.875,0.0,94.80644427910053,100.55555555555556
31.5,ch,casual,jack,t1,pitch,524.453125,0.0,160.64751564688376,172.87760416666666
33.0,ch,casual,jack,t1,pitch,420.0,0.0,128.90341159611992,115.48332093253967
34.5,ch,casual,jack,t1,pitch,197.47395833333331,104.8140625,130.34245614501282,130.2734375
36.0,ch,casual,jack,t1,pitch,446.328125,0.0,154.892822265625,94.86653645833333
37.5,ch,casual,jack,t1,pitch,522.34375,0.0,162.09408158643893,140.76953125
39.0,ch,casual,jack,t1,pitch,159.36197916666669,0.0,104.17999267578125,129.15364583333331
40.5,ch,casual,jack,t1,pitch,502.5,106.99652777777776,212.25517457561727,127.16796875
42.0,ch,casual,jack,t1,pitch,3037.65625,0.0,416.6084558823529,0.0
43.5,ch,casual,jack,t1,pitch,1135.78125,0.0,137.8209413973923,112.7646484375
45.0,ch,casual,jack,t1,pitch,427.890625,87.21724861819727,145.00963475233843,132.75021701388889
46.5,ch,casual,jack,t1,pitch,515.390625,0.0,202.89751838235293,133.05338541666669
48.0,ch,casual,jack,t1,pitch,452.578125,0.0,161.03389793417367,153.59375
49.5,ch,casual,jack,t1,pitch,295.21484375,0.0,50.69283741432179,0.0
51.0,ch,casual,jack,t1,pitch,546.640625,0.0,227.65494791666666,295.21484375
52.5,ch,casual,jack,t1,pitch,292.03125,0.0,154.45136335784315,125.47526041666666
54.0,ch,casual,jack,t1,pitch,205.0,0.0,66.35844004542608,37.2412109375
55.5,ch,casual,jack,t1,pitch,445.3125,0.0,119.17366764414099,118.06640625
57.0,ch,casual,jack,t1,pitch,100.9521484375,0.0,25.80442724650167,0.0
58.5,ch,casual,jack,t1,pitch,522.2265625,0.0,93.760010734437,81.28776041666667
60.0,ch,casual,jack,t1,pitch,195.69140625,0.0,72.60731596391547,49.75669642857143
61.5,ch,casual,jack,t1,pitch,445.3125,0.0,160.1333984375,139.51171875
63.0,ch,casual,jack,t1,pitch,1875.9375,0.0,151.99206719768785,37.800326554232804
64.5,ch,casual,jack,t1,pitch,603.9713541666667,0.0,164.52408505394345,131.4189453125
66.0,ch,casual,jack,t1,pitch,419.375,0.0,128.20075061274508,111.14149305555556
67.5,ch,casual,jack,t1,pitch,499.453125,0.0,123.0291999530075,59.03645833333333
69.0,ch,casual,jack,t1,pitch,366.953125,0.0,118.90589790603742,122.57682291666666
70.5,ch,casual,jack,t1,pitch,196.66666666666669,0.0,131.70612610278485,133.17220052083331
72.0,ch,casual,jack,t1,pitch,477.65625,0.0,58.63206845238095,0.0
73.5,ch,casual,jack,t1,pitch,246.09375,0.0,86.91815476190476,0.0
75.0,ch,casual,jack,t1,pitch,573.5357142857142,0.0,128.49987211681548,111.65397135416667
76.5,ch,casual,jack,t1,pitch,489.6875,0.0,186.51099795386904,152.38395182291669
78.0,ch,casual,jack,t1,pitch,510.625,0.0,127.4910493790319,124.13411458333334
79.5,ch,casual,jack,t1,pitch,340.0,0.0,161.86161526242444,148.49283854166669
81.0,ch,casual,jack,t1,pitch,592.4404761904761,0.0,146.8980490063864,111.953125
82.5,ch,casual,jack,t1,pitch,189.6344866071429,0.0,78.96926697168269,0.0
84.0,ch,casual,jack,t1,pitch,198.82595486111111,0.0,91.01147620506536,125.58919270833334
85.5,ch,casual,jack,t1,pitch,516.328125,0.0,108.47859700520834,0.0
87.0,ch,casual,jack,t1,pitch,256.328125,0.0,106.60243055555556,131.26953125
88.5,ch,casual,jack,t1,pitch,168.88020833333331,0.0,97.57502888079574,130.50130208333331
90.0,ch,casual,jack,t1,pitch,3760.78125,0.0,449.6198795056217,0.0
91.5,ch,casual,jack,t1,pitch,307.03125,0.0,127.98856026785714,135.771484375
93.0,ch,casual,jack,t1,pitch,357.96875,0.0,97.61657853245465,54.58767361111112
94.5,ch,casual,jack,t1,pitch,249.609375,0.0,110.38977700455182,125.72265625
96.0,ch,casual,jack,t1,pitch,301.015625,0.0,101.61454744825281,124.642578125
97.5,ch,casual,jack,t1,pitch,257.109375,0.0,104.49904057017544,111.33463541666666
99.0,ch,casual,jack,t1,pitch,517.265625,0.0,76.8494972511574,0.0
100.5,ch,casual,jack,t1,pitch,540.46875,0.0,142.0643421257392,133.798828125
102.0,ch,casual,jack,t1,pitch,250.31640625,0.0,133.88032952290766,126.01779513888889
103.5,ch,casual,jack,t1,pitch,180.8984375,0.0,117.44035854192104,164.17937271062272
105.0,ch,casual,jack,t1,pitch,183.7946428571429,0.0,118.34190355829833,127.66666666666669
106.5,ch,casual,jack,t1,pitch,265.48697916666663,0.0,83.72507277307852,106.51888020833331
108.0,ch,casual,jack,t1,pitch,446.484375,0.0,98.26823037229939,115.19254092261906
109.5,ch,casual,jack,t1,pitch,0.0,0.0,0.0,0.0
111.0,ch,casual,jack,t1,pitch,139.44010416666669,0.0,7.746672453703705,0.0
0.0,ch,bus,jack,t4,pitch,246.015625,0.0,11.715029761904763,0.0
1.5,ch,bus,jack,t4,pitch,262.1875,0.0,53.5419921875,0.0
3.0,ch,bus,jack,t4,pitch,191.9476996527778,0.0,110.53518337673611,127.02115885416666
4.5,ch,bus,jack,t4,pitch,178.515625,0.0,114.08021820837709,117.15934244791667
6.0,ch,bus,jack,t4,pitch,342.265625,0.0,103.10865162037038,108.87803819444444
7.5,ch,bus,jack,t4,pitch,376.5625,0.0,159.1558416005291,118.57638888888889
9.0,ch,bus,jack,t4,pitch,312.34375,0.0,86.70990862165178,96.12313988095238
10.5,ch,bus,jack,t4,pitch,375.15625,0.0,114.96317146650327,146.51041666666666
12.0,ch,bus,jack,t4,pitch,3256.5625,0.0,303.17659040178575,117.36460658482144
13.5,ch,bus,jack,t4,pitch,314.453125,0.0,97.340927097112,105.96223958333333
15.0,ch,bus,jack,t4,pitch,212.7864583333333,0.0,113.25114535108024,127.69427393353175
16.5,ch,bus,jack,t4,pitch,374.6484375,0.0,79.2330810546875,0.0
18.0,ch,bus,jack,t4,pitch,355.2734375,0.0,131.13151041666666,128.45703125
19.5,ch,bus,jack,t4,pitch,191.9921875,0.0,73.28540943287038,0.0
21.0,ch,bus,jack,t4,pitch,412.734375,0.0,160.8193095858135,122.23958333333331
22.5,ch,bus,jack,t4,pitch,159.02994791666666,0.0,111.54331752232143,122.99479166666667
24.0,ch,bus,jack,t4,pitch,142.96875,0.0,45.49701246239236,0.0
25.5,ch,bus,jack,t4,pitch,500.0334821428571,0.0,150.031425070028,108.4765625
27.0,ch,bus,jack,t4,pitch,319.60286458333337,0.0,106.55413140190973,105.619140625
28.5,ch,bus,jack,t4,pitch,414.296875,0.0,92.35329861111111,0.0
30.0,ch,bus,jack,t4,pitch,342.3828125,0.0,125.1664093501984,125.92447916666666
31.5,ch,bus,jack,t4,pitch,516.5625,113.26041666666666,264.78602430555554,173.82161458333331
33.0,ch,bus,jack,t4,pitch,303.046875,0.0,127.83452584592864,123.076171875
34.5,ch,bus,jack,t4,pitch,214.96775793650792,0.0,109.73765482755601,110.3515625
36.0,ch,bus,jack,t4,pitch,156.93872767857144,0.0,50.08221987259816,0.0
37.5,ch,bus,jack,t4,pitch,246.328125,0.0,110.02775710978837,110.68359375
39.0,ch,bus,jack,t4,pitch,141.82934027777776,0.0,59.5937270929784,82.55598958333334
40.5,ch,bus,jack,t4,pitch,3293.90625,104.78515625,336.7833619240521,135.625
42.0,ch,bus,jack,t4,pitch,3293.90625,0.0,482.5942987351191,135.99309895833335
43.5,ch,bus,jack,t4,pitch,725.9375,0.0,111.69201078869048,99.25944010416666
45.0,ch,bus,jack,t4,pitch,298.046875,110.73339843750004,159.68740785521385,141.11328125
46.5,ch,bus,jack,t4,pitch,656.25,0.0,149.54803659881784,115.1373106060606
48.0,ch,bus,jack,t4,pitch,342.1875,0.0,55.193014705882355,0.0
49.5,ch,bus,jack,t4,pitch,178.90625,0.0,107.1443287037037,131.09375
51.0,ch,bus,jack,t4,pitch,403.4375,0.0,132.12380642361111,114.51953125
52.5,ch,bus,jack,t4,pitch,194.90234375,0.0,108.38411458333334,161.11979166666669
54.0,ch,bus,jack,t4,pitch,159.23828125,0.0,70.89506603422619,104.23177083333333
55.5,ch,bus,jack,t4,pitch,428.59375,58.56305803571429,173.72075279863367,110.72374131944446
57.0,ch,bus,jack,t4,pitch,345.703125,0.0,133.90366945389266,152.01323341836732
58.5,ch,bus,jack,t4,pitch,178.828125,0.0,84.03424479166667,101.58854166666666
60.0,ch,bus,jack,t4,pitch,459.0736607142857,0.0,132.30869496235997,125.2170138888889
61.5,ch,bus,jack,t4,pitch,377.734375,0.0,100.93900704089506,111.9423828125
63.0,ch,bus,jack,t4,pitch,644.53125,0.0,95.51787712191359,0.0
64.5,ch,bus,jack,t4,pitch,372.1875,0.0,45.953696713060225,0.0
66.0,ch,bus,jack,t4,pitch,166.22395833333331,0.0,102.61939347400285,112.765625
67.5,ch,bus,jack,t4,pitch,1004.2643229166669,0.0,232.8356693328373,123.57313368055556
69.0,ch,bus,jack,t4,pitch,160.97981770833331,0.0,106.47188328598484,108.30729166666666
70.5,ch,bus,jack,t4,pitch,700.78125,0.0,185.56112041170633,132.56510416666669
72.0,ch,bus,jack,t4,pitch,292.88411458333337,0.0,39.30059523809524,0.0
73.5,ch,bus,jack,t4,pitch,147.36328125,0.0,90.42547526041668,124.78841145833333
75.0,ch,bus,jack,t4,pitch,336.5625,0.0,125.14123439253646,145.85394965277777
76.5,ch,bus,jack,t4,pitch,155.6640625,0.0,79.193165055374,126.37044270833333
78.0,ch,bus,jack,t4,pitch,375.9375,0.0,71.32276348039215,0.0
79.5,ch,bus,jack,t4,pitch,446.484375,0.0,168.61785404265873,119.44707961309526
81.0,ch,bus,jack,t4,pitch,194.88901289682545,0.0,79.10665411998131,105.00279017857144
82.5,ch,bus,jack,t4,pitch,345.46875,0.0,178.18834521198832,174.375
84.0,ch,bus,jack,t4,pitch,681.2317708333333,0.0,185.83678886217947,108.09895833333331
85.5,ch,bus,jack,t4,pitch,513.046875,0.0,206.19791666666666,241.484375
87.0,ch,bus,jack,t4,pitch,165.06879340277777,0.0,120.40490096654648,125.693359375
88.5,ch,bus,jack,t4,pitch,412.03125,0.0,80.45027646475258,0.0
90.0,ch,bus,jack,t4,pitch,517.96875,0.0,104.5215587797619,75.8046875
91.5,ch,bus,jack,t4,pitch,384.53125,0.0,126.03125,159.755859375
93.0,ch,bus,jack,t4,pitch,361.015625,0.0,106.98255828373016,107.00846354166666
94.5,ch,bus,jack,t4,pitch,254.140625,0.0,58.68895786830357,0.0
96.0,ch,bus,jack,t4,pitch,167.31770833333331,0.0,81.51468428354414,102.16796875
97.5,ch,bus,jack,t4,pitch,173.75,0.0,53.48121279761905,0.0
99.0,ch,bus,jack,t4,pitch,182.45703125,0.0,92.3894582735438,116.70616319444446
100.5,ch,bus,jack,t4,pitch,214.82421875,0.0,102.07982077793768,101.08072916666669
102.0,ch,bus,jack,t4,pitch,255.546875,0.0,105.83544921875,110.72591145833333
103.5,ch,bus,jack,t4,pitch,401.953125,0.0,52.57292183366402,0.0
105.0,ch,bus,jack,t4,pitch,352.890625,0.0,129.884346267804,128.66796874999997
106.5,ch,bus,jack,t4,pitch,3491.25,0.0,461.1695467917841,133.7578125
108.0,ch,bus,jack,t4,pitch,335.46875,0.0,160.1844482421875,168.19010416666666
109.5,ch,bus,jack,t4,pitch,210.4296875,0.0,105.49807942708334,144.13411458333334
111.0,ch,bus,jack,t4,pitch,444.6875,0.0,148.32002893518518,125.86588541666669
112.5,ch,bus,jack,t4,pitch,388.4375,0.0,186.6941909860009,147.12890625
114.0,ch,bus,jack,t4,pitch,169.47048611111111,0.0,65.67204003997433,86.13671875
115.5,ch,bus,jack,t4,pitch,178.828125,0.0,127.3670653551635,133.55989583333334
117.0,ch,bus,jack,t4,pitch,583.5825892857142,0.0,78.65566520188916,0.0
118.5,ch,bus,jack,t4,pitch,427.96875,0.0,155.06614364495798,126.02864583333334
120.0,ch,bus,jack,t4,pitch,586.1160714285714,0.0,198.7796722204507,149.68052455357142
121.5,ch,bus,jack,t4,pitch,411.40625,0.0,190.29165426587304,137.421875
123.0,ch,bus,jack,t4,pitch,412.65625,0.0,98.03223431299602,63.39285714285714
124.5,ch,bus,jack,t4,pitch,254.70703125,0.0,96.8466796875,106.4990234375
126.0,ch,bus,jack,t4,pitch,374.453125,0.0,46.202473958333336,0.0
127.5,ch,bus,jack,t4,pitch,200.0859375,0.0,109.95325325031327,130.5
129.0,ch,bus,jack,t4,pitch,715.5794270833333,0.0,177.18382626488093,102.96875
130.5,ch,bus,jack,t4,pitch,222.40234375,0.0,71.73488136574075,52.01009114583334
132.0,ch,bus,jack,t4,pitch,384.609375,0.0,188.6922791496156,181.05061848958334
133.5,ch,bus,jack,t4,pitch,328.9453125,0.0,74.01468331473214,33.09207589285714
135.0,ch,bus,jack,t4,pitch,219.58984375,0.0,108.765712535014,136.06770833333331
136.5,ch,bus,jack,t4,pitch,178.90625,0.0,111.32198843078899,112.23958333333334
138.0,ch,bus,jack,t4,pitch,495.078125,0.0,106.6366584683642,106.62923177083334
139.5,ch,bus,jack,t4,pitch,1690.0,18.86509486607143,496.11701539924195,412.3509837962963
141.0,ch,bus,jack,t4,pitch,168.59375,0.0,79.42808857266866,91.21875
142.5,ch,bus,jack,t4,pitch,242.109375,0.0,141.71883753501402,152.97135416666666
144.0,ch,bus,jack,t4,pitch,292.1875,0.0,79.88668366880745,92.14564732142856
145.5,ch,bus,jack,t4,pitch,270.9375,103.10546875,158.95766026394108,147.421875
147.0,ch,bus,jack,t4,pitch,715.703125,0.0,97.95920415692319,0.0
148.5,ch,bus,jack,t4,pitch,301.796875,0.0,128.55512152777777,116.18923611111111
150.0,ch,bus,jack,t4,pitch,159.66796875,0.0,59.784935972744364,56.26674107142857
151.5,ch,bus,jack,t4,pitch,239.140625,0.0,92.69486641589506,106.70724826388889
153.0,ch,bus,jack,t4,pitch,361.796875,0.0,120.61625744047618,108.84765625
