amplitude_mean,amplitude_max,amplitude_min,amplitude_median,amplitude_std,time_5,amplitude_missing,sensor,language,tone,participant,script
-50.81499438108696,-42.03896904,-66.52949181,-49.575017875,6.360334866768075,140.0,1,amplitudes,en,casual,yaoyi,t3
-51.315993671914896,-41.98663291,-67.41857417,-49.81539261,7.633445924103628,145.0,1,amplitudes,en,casual,yaoyi,t3
-49.204591793541674,-31.234484,-68.39725205,-46.56089179,10.614487600913883,150.0,0,amplitudes,en,casual,yaoyi,t3
-49.71098538,-33.52215894,-68.8250391,-47.51420919,8.959215181961406,155.0,0,amplitudes,en,casual,yaoyi,t3
-50.69007189148937,-36.23232733,-67.70829382,-48.91895882,7.906149824587772,160.0,0,amplitudes,en,casual,yaoyi,t3
-53.16922760270833,-40.2994375,-68.95426347,-51.15030991,9.012111874855579,165.0,0,amplitudes,en,casual,yaoyi,t3
-49.75029881212766,-39.46368221,-66.63388582,-47.69767365,8.033667249580441,170.0,1,amplitudes,en,casual,yaoyi,t3
-51.191883175106376,-39.16129884,-69.17764291,-48.86069569,8.819452835834964,175.0,0,amplitudes,en,casual,yaoyi,t3
-49.02889053085106,-36.32546508,-65.99826115,-46.88326127,9.089257520470925,180.0,0,amplitudes,en,casual,yaoyi,t3
-50.247808076666665,-40.14101429,-68.14833987,-47.65690049,7.483407398488464,185.0,0,amplitudes,en,casual,yaoyi,t3
-50.609328214375005,-39.10643518,-67.25955968,-49.13638899,8.857010724852408,190.0,0,amplitudes,en,casual,yaoyi,t3
-48.843859916086956,-36.73132657,-68.26012449,-46.57819136,9.024218524446018,195.0,1,amplitudes,en,casual,yaoyi,t3
-51.23506293875,-38.38238464,-66.46308376,-49.378835025,8.123357406216538,200.0,0,amplitudes,en,casual,yaoyi,t3
-52.38258014531915,-34.88289973,-67.14446623,-50.59734198,9.232714791754942,205.0,0,amplitudes,en,casual,yaoyi,t3
-47.613136526874996,-33.47885788,-65.312366,-45.997379475,8.699738586148284,210.0,0,amplitudes,en,casual,yaoyi,t3
-49.599485244782606,-33.91160955,-63.42317119,-46.984764805,8.820914296197301,215.0,1,amplitudes,en,casual,yaoyi,t3
-49.461403481458326,-40.27296301,-65.32615673,-48.17370339,6.322421063939541,220.0,0,amplitudes,en,casual,yaoyi,t3
-52.98353639434782,-37.93034261,-67.60287157,-52.268438035,9.655339346467619,225.0,1,amplitudes,en,casual,yaoyi,t3
-54.46763157083333,-36.63240222,-68.4956226,-53.174295235,9.627620943879005,230.00000000000003,0,amplitudes,en,casual,yaoyi,t3
-49.07574742872341,-35.99770454,-66.98154333,-46.92944076,8.846441025843621,235.00000000000003,0,amplitudes,en,casual,yaoyi,t3
-48.56098223770834,-37.28645566,-65.17924333,-45.12316523,8.056395983376097,240.00000000000003,0,amplitudes,en,casual,yaoyi,t3
-47.005868649130434,-36.05404746,-65.43921063,-44.294014825000005,8.214473421622472,245.00000000000003,1,amplitudes,en,casual,yaoyi,t3
-49.48215719625,-34.14155177,-70.64888811,-46.5068029,9.463285096760453,250.00000000000003,0,amplitudes,en,casual,yaoyi,t3
-49.63050924826087,-35.25123216,-70.0183438,-45.744197175,10.846219735629798,255.00000000000003,1,amplitudes,en,casual,yaoyi,t3
-50.35110345583333,-39.94037555,-68.42196808,-48.20689167,6.919754901825919,260.0,0,amplitudes,en,casual,yaoyi,t3
-53.99022736891304,-34.6862179,-71.42665842,-54.558618460000005,10.949395423234003,265.0,1,amplitudes,en,casual,yaoyi,t3
-50.18941241354167,-36.49647712,-70.48086951,-46.24246757,10.228450131607392,270.0,0,amplitudes,en,casual,yaoyi,t3
-48.396129801914896,-34.74109034,-65.90900474,-45.25944725,8.318150571539157,275.0,0,amplitudes,en,casual,yaoyi,t3
-48.17974964489362,-37.66202947,-67.22702632,-45.36542141,8.550633691733504,280.0,1,amplitudes,en,casual,yaoyi,t3
-50.84361759565218,-35.81126947,-68.70854521,-46.625820895000004,10.554622251943249,285.0,1,amplitudes,en,casual,yaoyi,t3
-51.28899310979167,-39.9120146,-65.49739573,-49.44795829,7.195500140266427,290.0,0,amplitudes,en,casual,yaoyi,t3
-60.21759898852941,-44.79298544,-70.35106195,-63.077094495,7.890384970894831,295.0,0,amplitudes,en,casual,yaoyi,t3
-51.98841676977777,-33.80357401,-68.77482117,-48.28305289,11.730722708941018,0.0,2,amplitudes,en,casual,yaoyi,t4
-52.87024449446808,-36.91610225,-70.6817747,-48.18941007,10.203678275305727,5.0,0,amplitudes,en,casual,yaoyi,t4
-47.755286567659574,-37.31881742,-62.19405254,-47.26114778,6.512228011369811,10.0,1,amplitudes,en,casual,yaoyi,t4
-50.390082721914894,-38.75649472,-65.86438896,-46.90654606,8.795335209028382,15.000000000000002,0,amplitudes,en,casual,yaoyi,t4
-49.95449714,-39.57866627,-64.2266934,-49.45479315,7.270073525414951,20.0,1,amplitudes,en,casual,yaoyi,t4
-51.030625689361706,-38.71186657,-66.59548136,-49.94543054,6.957991071540765,25.0,0,amplitudes,en,casual,yaoyi,t4
-50.31867635326087,-40.28899693,-68.65720238,-46.912550089999996,8.93922933329455,30.000000000000004,1,amplitudes,en,casual,yaoyi,t4
-49.37898093255319,-41.36645774,-64.84165272,-47.83112877,6.311803280045609,35.0,1,amplitudes,en,casual,yaoyi,t4
-50.00386903638298,-36.77383605,-64.08233647,-49.87649562,7.086717130409965,40.0,1,amplitudes,en,casual,yaoyi,t4
-48.00803891276596,-34.35891434,-65.74628324,-46.87507007,8.118743788610237,45.0,0,amplitudes,en,casual,yaoyi,t4
-45.817148923958335,-36.19684646,-65.86839547,-43.917814185,7.114472085245025,50.0,0,amplitudes,en,casual,yaoyi,t4
-45.05671510369565,-33.76346888,-68.25876535,-42.29566877,8.663578868223043,55.0,1,amplitudes,en,casual,yaoyi,t4
-49.09509362708334,-37.11939668,-66.97725126,-48.344730985,7.453620633951534,60.00000000000001,0,amplitudes,en,casual,yaoyi,t4
-49.91915131893617,-36.83158179,-65.89327289,-49.08998185,8.049891498532448,65.0,0,amplitudes,en,casual,yaoyi,t4
-48.606251307659576,-38.0263885,-69.82452343,-45.25075847,9.220287664321209,70.0,0,amplitudes,en,casual,yaoyi,t4
-49.86498885375,-37.84105189,-66.98213355,-46.342638565,8.680242938430016,75.0,0,amplitudes,en,casual,yaoyi,t4
-48.06707037489362,-34.21647928,-62.05191024,-47.60729906,6.961656153370567,80.0,1,amplitudes,en,casual,yaoyi,t4
-46.123381401702126,-33.00698115,-64.31607502,-45.72781012,9.23546203131472,85.0,0,amplitudes,en,casual,yaoyi,t4
-44.29675914914894,-34.69189676,-62.52180756,-43.13485484,6.715965016812125,90.0,0,amplitudes,en,casual,yaoyi,t4
-50.77386557520833,-31.89465482,-68.08571552,-49.612920974999994,8.756021399938314,95.0,0,amplitudes,en,casual,yaoyi,t4
-52.41367811680851,-32.70075875,-69.28448684,-52.76909761,11.996162515075584,100.0,0,amplitudes,en,casual,yaoyi,t4
-49.36470185291666,-35.68312747,-67.31503113,-44.93821578,10.407699749943578,105.0,0,amplitudes,en,casual,yaoyi,t4
-47.7779629019149,-33.45328513,-68.88329319,-42.11962665,11.695667175177013,110.0,0,amplitudes,en,casual,yaoyi,t4
-51.09727958680851,-33.46768576,-65.05756132,-49.19784595,8.39232565027272,115.00000000000001,1,amplitudes,en,casual,yaoyi,t4
-49.276407606304346,-33.46192789,-67.43952036,-46.489212945,9.542983619848012,120.00000000000001,1,amplitudes,en,casual,yaoyi,t4
-46.42034866604166,-33.78725112,-64.26205752,-44.702637635,8.219627187290198,125.00000000000001,0,amplitudes,en,casual,yaoyi,t4
-48.27374769851063,-34.57218508,-65.88632923,-47.36890002,9.296663307665154,130.0,0,amplitudes,en,casual,yaoyi,t4
-50.36444228347826,-36.80966506,-65.32373905,-47.843049765,6.988557775771428,135.0,2,amplitudes,en,casual,yaoyi,t4
-59.74996683333334,-44.47101252,-68.94099947,-62.21562837,8.02092750695045,140.0,1,amplitudes,en,casual,yaoyi,t4
-52.213523778888884,-37.72733335,-68.97373652,-46.75093391,11.555429733251517,0.0,2,amplitudes,en,casual,yaoyi,t2
-50.055741231666666,-38.52603638,-68.0505851,-47.955954365,7.680137271823707,5.0,0,amplitudes,en,casual,yaoyi,t2
-50.175871257555556,-36.92237902,-68.2823726,-49.37123855,8.320658097920962,10.0,2,amplitudes,en,casual,yaoyi,t2
-50.81131737319149,-41.8334689,-69.03707987,-47.46590032,7.587159656979706,15.000000000000002,1,amplitudes,en,casual,yaoyi,t2
-50.74721819787234,-37.82487336,-67.65510041,-47.83655605,9.122364626438154,20.0,0,amplitudes,en,casual,yaoyi,t2
-49.384073838333336,-35.53790879,-67.5140476,-48.22195931500001,8.271983453994135,25.0,0,amplitudes,en,casual,yaoyi,t2
-49.34964662041667,-35.81578866,-70.33202606,-46.045340845,9.222912083827726,30.000000000000004,0,amplitudes,en,casual,yaoyi,t2
-49.4246559775,-31.19740144,-70.80522533,-45.797331475,11.617985991016203,35.0,0,amplitudes,en,casual,yaoyi,t2
-43.1611827493617,-29.17963628,-65.98047698,-40.24176681,9.2533163542124,40.0,0,amplitudes,en,casual,yaoyi,t2
-49.78315815638298,-34.50372971,-68.85588806,-47.14386837,11.114190518202829,45.0,1,amplitudes,en,casual,yaoyi,t2
-47.90210084085107,-37.11652942,-66.82019419,-45.49292507,9.111883063351812,50.0,0,amplitudes,en,casual,yaoyi,t2
-48.13059930066667,-35.55273842,-68.73906416,-44.47431433,9.89177109583549,55.0,3,amplitudes,en,casual,yaoyi,t2
-47.496154696041664,-34.46176637,-68.68008257,-47.199847864999995,6.885901289541853,60.00000000000001,0,amplitudes,en,casual,yaoyi,t2
-54.06306909978723,-34.23935265,-70.08356842,-50.44865715,10.970698266932208,65.0,0,amplitudes,en,casual,yaoyi,t2
-53.1745935719149,-38.00741129,-70.44292514,-51.78884796,8.978458257554351,70.0,1,amplitudes,en,casual,yaoyi,t2
-50.84629589934782,-37.6280663,-66.923276,-48.011914355,8.574702135321624,75.0,1,amplitudes,en,casual,yaoyi,t2
-48.514697095,-41.16159022,-66.57004284,-46.520362935,6.168036521644815,80.0,0,amplitudes,en,casual,yaoyi,t2
-49.98575765229166,-32.69654082,-68.61237875,-46.26270748,8.315130047141276,85.0,0,amplitudes,en,casual,yaoyi,t2
-47.58842764595745,-30.50993603,-68.61550651,-45.09280708,11.369818428887507,90.0,0,amplitudes,en,casual,yaoyi,t2
-50.23736243617021,-38.22607757,-68.39569907,-46.67786965,9.92740677582093,95.0,1,amplitudes,en,casual,yaoyi,t2
-51.511036774680846,-42.26879577,-67.77786237,-48.66919053,7.2992288486645025,100.0,0,amplitudes,en,casual,yaoyi,t2
-49.157846157021275,-37.58425312,-67.43724654,-47.88518703,6.763627281216636,105.0,1,amplitudes,en,casual,yaoyi,t2
-54.35087217978723,-40.80364045,-70.02205032,-51.76102178,8.74034666863641,110.0,0,amplitudes,en,casual,yaoyi,t2
-45.1351400980851,-36.09283865,-63.30716996,-43.79388762,5.955484874487552,115.00000000000001,1,amplitudes,en,casual,yaoyi,t2
-51.74498243355556,-41.83575977,-67.20813227,-50.09842164,7.481548026781593,120.00000000000001,2,amplitudes,en,casual,yaoyi,t2
-53.030601017916666,-38.46196935,-69.70185123,-50.562366425,10.326865309303304,125.00000000000001,0,amplitudes,en,casual,yaoyi,t2
-49.11829538391304,-37.62711583,-65.0239483,-47.746422325,6.484705299741786,130.0,1,amplitudes,en,casual,yaoyi,t2
-54.051402342500005,-36.48772496,-69.48268034,-54.105166245,10.010624341518978,135.0,0,amplitudes,en,casual,yaoyi,t2
-50.253145644374996,-37.67487811,-62.94469883,-49.63870321,6.7369649339250515,140.0,0,amplitudes,en,casual,yaoyi,t2
-50.72392552276596,-35.90177001,-63.32241529,-50.17090366,6.232077338242428,145.0,0,amplitudes,en,casual,yaoyi,t2
-52.20491403978723,-35.77558177,-67.01334609,-51.49276657,8.342748376311873,150.0,1,amplitudes,en,casual,yaoyi,t2
-53.35337572872341,-35.52720238,-66.81400354,-53.03636571,8.57278132627427,155.0,1,amplitudes,en,casual,yaoyi,t2
-63.55744927176471,-48.46293113,-67.6403002,-65.06841912,4.608901646495958,160.0,1,amplitudes,en,casual,yaoyi,t2
-49.689203153191485,-36.398254,-69.33644866,-42.68078431,10.59512043325754,0.0,1,amplitudes,ch,casual,yaoyi,t2
-49.63976278659574,-35.3211128,-70.22378894,-47.2750752,8.468668050696158,5.0,0,amplitudes,ch,casual,yaoyi,t2
-48.326864551489365,-36.94777531,-68.10106266,-45.43814792,7.883489807190368,10.0,1,amplitudes,ch,casual,yaoyi,t2
-50.12495526021739,-38.94455629,-68.72162011,-47.327004725,8.333561629867075,15.000000000000002,1,amplitudes,ch,casual,yaoyi,t2
-47.66054310625,-37.28307351,-70.29915396,-44.637578325,8.78320114548035,20.0,0,amplitudes,ch,casual,yaoyi,t2
-50.72266898847826,-36.65224828,-69.41669828,-49.829566639999996,8.740592934101327,25.0,1,amplitudes,ch,casual,yaoyi,t2
-47.37139372085106,-38.01883346,-65.22149814,-45.8814319,7.11440725147852,30.000000000000004,0,amplitudes,ch,casual,yaoyi,t2
-50.29500526127659,-39.29693331,-65.17648423,-47.27479026,6.917966731769316,35.0,1,amplitudes,ch,casual,yaoyi,t2
-51.15723894541667,-38.95440955,-67.72368454,-47.936390495,8.548949327440882,40.0,0,amplitudes,ch,casual,yaoyi,t2
-49.033077978723405,-38.93172917,-70.06056364,-47.18388397,7.097560381347592,45.0,0,amplitudes,ch,casual,yaoyi,t2
-52.958513827500006,-38.46061056,-68.39679417,-49.99917003,8.989412283569521,50.0,0,amplitudes,ch,casual,yaoyi,t2
-47.921666369347825,-37.1028947,-67.0608006,-45.662494325,7.608408887222017,55.0,1,amplitudes,ch,casual,yaoyi,t2
-48.36068682531914,-37.82403139,-68.40452279,-45.73256864,8.270135990173387,60.00000000000001,0,amplitudes,ch,casual,yaoyi,t2
-50.457946604791665,-40.95125901,-66.70384241,-48.33905259,7.00960918757825,65.0,0,amplitudes,ch,casual,yaoyi,t2
-46.08981536,-36.03991562,-62.18302831,-44.687930324999996,6.523437714801188,70.0,2,amplitudes,ch,casual,yaoyi,t2
-49.49215556574469,-34.52892023,-67.72638008,-48.29085403,8.058735156317852,75.0,0,amplitudes,ch,casual,yaoyi,t2
-51.069263625319145,-40.14104519,-68.39333813,-46.92359905,8.981324726675117,80.0,0,amplitudes,ch,casual,yaoyi,t2
-49.84562534446808,-36.80736351,-68.54145666,-47.55304303,8.26678989276667,85.0,1,amplitudes,ch,casual,yaoyi,t2
-48.686310181276596,-37.28640976,-67.48153241,-45.77046533,7.855076441202203,90.0,0,amplitudes,ch,casual,yaoyi,t2
-50.53327858391304,-38.55846433,-68.14881281,-48.402457264999995,7.989274489536739,95.0,2,amplitudes,ch,casual,yaoyi,t2
-51.59248607148936,-37.22871351,-69.63189057,-47.93866937,10.18200775840443,100.0,0,amplitudes,ch,casual,yaoyi,t2
-49.15808218625,-40.2981079,-67.05419813,-46.669101365,6.879485349617039,105.0,0,amplitudes,ch,casual,yaoyi,t2
-45.77379390173913,-36.05646872,-64.42162157,-45.223767300000006,5.463790147674594,110.0,1,amplitudes,ch,casual,yaoyi,t2
-45.65732648916667,-35.49616134,-66.24724605,-43.675373705,7.904332955635527,115.00000000000001,0,amplitudes,ch,casual,yaoyi,t2
-55.818646167894734,-37.44885345,-68.07199659,-61.62121562,11.240605617528955,120.00000000000001,0,amplitudes,ch,casual,yaoyi,t2
-51.08875014840908,-33.60214956,-70.8571041,-47.55860553,11.116411467919605,0.0,3,amplitudes,ch,casual,yaoyi,t4
-46.534852556595744,-36.74931489,-67.74135723,-44.09736361,8.354416684888696,5.0,0,amplitudes,ch,casual,yaoyi,t4
-46.612722519574476,-34.78176342,-65.50523685,-44.73829802,8.813600972749812,10.0,1,amplitudes,ch,casual,yaoyi,t4
-48.72868824021276,-36.53639947,-66.46370202,-47.09955751,8.273293256902592,15.000000000000002,0,amplitudes,ch,casual,yaoyi,t4
-47.541368461041664,-36.59906316,-65.76852106,-44.79026288,7.563500105903936,20.0,0,amplitudes,ch,casual,yaoyi,t4
-46.00810268065217,-36.36746647,-65.91256493,-44.82362275,6.644569157486629,25.0,1,amplitudes,ch,casual,yaoyi,t4
-45.08973670666666,-36.37275118,-63.64286792,-43.701840345,6.601666037535886,30.000000000000004,0,amplitudes,ch,casual,yaoyi,t4
-46.75422145583334,-34.56128396,-68.09463905,-44.5913431,7.383037056862845,35.0,0,amplitudes,ch,casual,yaoyi,t4
-47.998073223695656,-40.30733799,-64.73519058,-46.753649800000005,6.237481437976501,40.0,1,amplitudes,ch,casual,yaoyi,t4
-45.26888889875,-34.02016019,-66.77138633,-42.37738903,8.502170887714346,45.0,0,amplitudes,ch,casual,yaoyi,t4
-47.14382290340425,-38.78430813,-65.29056237,-44.65996438,7.072445057407764,50.0,0,amplitudes,ch,casual,yaoyi,t4
-46.50926621106383,-37.16122463,-62.0003617,-44.25159129,5.74365590517249,55.0,1,amplitudes,ch,casual,yaoyi,t4
-52.26150361869565,-35.0187346,-69.87309741,-50.904772125,9.81577812661627,60.00000000000001,2,amplitudes,ch,casual,yaoyi,t4
-47.58871022255319,-37.01163953,-67.92859394,-43.8173157,9.004493760159429,65.0,0,amplitudes,ch,casual,yaoyi,t4
-47.60468596638298,-34.95889089,-67.38029469,-46.48542896,7.867630268705939,70.0,1,amplitudes,ch,casual,yaoyi,t4
-48.376761383125,-34.63065544,-66.35425066,-43.825761279999995,9.674248618614154,75.0,0,amplitudes,ch,casual,yaoyi,t4
-48.342039617333334,-35.3038668,-62.66709054,-47.29639228,7.202193654821894,80.0,2,amplitudes,ch,casual,yaoyi,t4
-48.636549350434784,-37.96877859,-66.58003902,-45.277955265,8.69021985768109,85.0,2,amplitudes,ch,casual,yaoyi,t4
-47.080173021489365,-35.37519259,-64.97916012,-45.73500605,7.38450629120751,90.0,1,amplitudes,ch,casual,yaoyi,t4
-47.38599151586956,-34.12607961,-69.50449612,-44.665439275,9.145347266353628,95.0,1,amplitudes,ch,casual,yaoyi,t4
-51.404325727,-40.93184215,-69.78842358,-48.266751475,9.460113088983583,100.0,0,amplitudes,ch,casual,yaoyi,t4
-50.204736440000005,-36.28969321,-71.33542691,-46.76542029,10.327953505373454,0.0,2,amplitudes,ch,casual,yaoyi,t3
-49.022168632173916,-36.46140922,-67.377327,-45.480026745,9.451690069371331,5.0,1,amplitudes,ch,casual,yaoyi,t3
-50.33592458872341,-36.951524,-68.98651257,-48.12629811,8.949743362641629,10.0,0,amplitudes,ch,casual,yaoyi,t3
-47.51002503916666,-36.74155806,-66.85967081,-46.03723117,6.699417811421714,15.000000000000002,0,amplitudes,ch,casual,yaoyi,t3
-49.021603109574464,-37.00202904,-67.41553878,-46.06788739,8.104358166737809,20.0,0,amplitudes,ch,casual,yaoyi,t3
-49.292823497446804,-35.73129296,-68.45742673,-47.55923036,8.253708638668343,25.0,1,amplitudes,ch,casual,yaoyi,t3
-50.778586934680845,-37.93179773,-65.6587173,-48.27435835,8.013616778177619,30.000000000000004,0,amplitudes,ch,casual,yaoyi,t3
-48.73170013270833,-38.26687347,-69.21371795,-45.750278405,7.850889204639705,35.0,0,amplitudes,ch,casual,yaoyi,t3
-52.74224957391304,-40.31079884,-68.49303646,-50.213289625,8.825292724014595,40.0,1,amplitudes,ch,casual,yaoyi,t3
-48.48870878444445,-38.83472997,-63.20772312,-46.47557864,7.22889372782081,45.0,3,amplitudes,ch,casual,yaoyi,t3
-48.30698347106384,-35.27927904,-63.26463247,-46.23704239,7.823243165483909,50.0,0,amplitudes,ch,casual,yaoyi,t3
-48.88340454812499,-42.00838597,-63.97527858,-47.559870955,5.680274243833636,55.0,0,amplitudes,ch,casual,yaoyi,t3
-49.48652095934783,-39.12278396,-66.47247267,-47.232388334999996,7.035833028157679,60.00000000000001,1,amplitudes,ch,casual,yaoyi,t3
-49.578031489361706,-38.03807434,-64.24649884,-48.8074036,7.1648733974120145,65.0,1,amplitudes,ch,casual,yaoyi,t3
-46.963892541875,-37.38276977,-61.42895192,-46.071411145,4.554097367101242,70.0,0,amplitudes,ch,casual,yaoyi,t3
-51.46410902085106,-36.43283521,-65.93655776,-51.76622058,9.07328598694402,75.0,0,amplitudes,ch,casual,yaoyi,t3
-46.44256921595745,-33.38846901,-63.89095721,-41.7667025,9.567881036526808,80.0,1,amplitudes,ch,casual,yaoyi,t3
-48.34469955702127,-34.28950954,-66.85369912,-45.99407303,7.6825171803363235,85.0,1,amplitudes,ch,casual,yaoyi,t3
-51.013728000434774,-41.25156261,-65.33444883,-47.908553745000006,7.500965498835062,90.0,1,amplitudes,ch,casual,yaoyi,t3
-50.07733653645834,-38.70940525,-67.01134603,-48.92140091,7.843417069834259,95.0,0,amplitudes,ch,casual,yaoyi,t3
-49.588144442978724,-41.04295153,-68.08093906,-47.0313869,7.612222790326218,100.0,0,amplitudes,ch,casual,yaoyi,t3
-52.88519884914894,-39.50780885,-70.28575144,-49.70186757,8.75783358773544,105.0,0,amplitudes,ch,casual,yaoyi,t3
-49.86503045708333,-41.1265628,-66.42759542,-48.116868925000006,5.97786685156908,110.0,0,amplitudes,ch,casual,yaoyi,t3
-51.82534675255319,-40.54099229,-65.48361122,-49.4986725,7.527314946484216,115.00000000000001,0,amplitudes,ch,casual,yaoyi,t3
-47.35601011212766,-36.12048063,-64.68058803,-45.26451956,7.267499209721561,120.00000000000001,1,amplitudes,ch,casual,yaoyi,t3
-50.27327104244444,-39.00185544,-68.1151166,-47.11094207,8.852819272937353,125.00000000000001,2,amplitudes,ch,casual,yaoyi,t3
-52.12243213270833,-41.87117093,-65.95811117,-50.60150305,5.959942271913615,130.0,0,amplitudes,ch,casual,yaoyi,t3
-53.248670466086956,-40.24084331,-67.02388701,-52.050293085,7.9428721078196745,135.0,1,amplitudes,ch,casual,yaoyi,t3
-51.50428957520833,-38.79658232,-65.63572667,-50.926950475,8.119683104602133,140.0,0,amplitudes,ch,casual,yaoyi,t3
-47.27102741106383,-37.38949748,-68.63684113,-45.27414402,7.378821665721829,145.0,0,amplitudes,ch,casual,yaoyi,t3
-51.44081196956522,-36.74101097,-68.53665376,-47.853180144999996,9.751733733801125,150.0,2,amplitudes,ch,casual,yaoyi,t3
-49.648471886170206,-35.84808405,-67.82320083,-45.46087594,10.02092419888791,155.0,0,amplitudes,ch,casual,yaoyi,t3
-50.52369887106383,-37.14843032,-66.20774561,-47.97337772,7.776926593505513,160.0,1,amplitudes,ch,casual,yaoyi,t3
-49.825279303191486,-36.67359176,-68.91065819,-48.26712791,9.938243174414772,165.0,0,amplitudes,ch,casual,yaoyi,t3
-48.59679356625,-38.9585447,-68.94214777,-46.444917055000005,8.438502787068412,170.0,0,amplitudes,ch,casual,yaoyi,t3
-50.0841702419149,-38.71033845,-71.09424836,-45.05414004,9.890215000492738,175.0,1,amplitudes,ch,casual,yaoyi,t3
-50.17235650711111,-36.14985591,-68.56541898,-47.39652805,8.83252056746698,180.0,2,amplitudes,ch,casual,yaoyi,t3
-49.84328150787234,-35.66223463,-68.59938415,-47.47184253,10.855267780509239,185.0,0,amplitudes,ch,casual,yaoyi,t3
-47.580431409999996,-37.22071499,-68.47648864,-44.063796435,8.994118133875796,190.0,0,amplitudes,ch,casual,yaoyi,t3
-49.210155468510635,-38.63730709,-67.23533929,-47.97674773,8.118721331384377,195.0,1,amplitudes,ch,casual,yaoyi,t3
-50.60243280404256,-40.17453244,-69.30014637,-48.76347792,6.735032895271134,200.0,0,amplitudes,ch,casual,yaoyi,t3
-50.86617872510638,-39.31960284,-66.29847015,-48.01169343,7.871168024109284,205.0,0,amplitudes,ch,casual,yaoyi,t3
-51.84873361479166,-39.78780298,-67.92746869,-49.98216661,8.54225854481753,210.0,0,amplitudes,ch,casual,yaoyi,t3
-49.862299215,-37.71263683,-67.84620933,-45.953156355000004,8.23721571400798,215.0,1,amplitudes,ch,casual,yaoyi,t3
-50.87793253395833,-38.6582049,-68.012074,-50.676243424999996,6.773902679014645,220.0,0,amplitudes,ch,casual,yaoyi,t3
-50.717341256739125,-35.96594297,-69.27767889,-47.727204455,9.420956530150246,225.0,1,amplitudes,ch,casual,yaoyi,t3
-50.49350764354167,-40.23306207,-69.04613876,-47.83513413,8.048118028439562,230.00000000000003,0,amplitudes,ch,casual,yaoyi,t3
-52.62097571282609,-35.53778598,-71.85034718,-51.102830955,10.112628909520689,235.00000000000003,1,amplitudes,ch,casual,yaoyi,t3
-50.400706562340424,-34.86907119,-71.05551737,-47.27714863,10.345138017904912,240.00000000000003,1,amplitudes,ch,casual,yaoyi,t3
-69.6377033875,-67.27559212,-70.7793518,-70.24793481500001,1.5954876019565942,245.00000000000003,0,amplitudes,ch,casual,yaoyi,t3
-54.195858700222225,-37.45919838,-70.43222719,-49.62398145,11.117823211094038,0.0,3,amplitudes,ch,bus,yaoyi,t1
-52.04961956042553,-41.59264943,-67.09728508,-49.85599964,6.989228674027777,5.0,1,amplitudes,ch,bus,yaoyi,t1
-48.67838267723404,-37.69401713,-67.38391117,-47.92849411,6.42589267099448,10.0,0,amplitudes,ch,bus,yaoyi,t1
-51.35209451625,-40.93398588,-68.63127874,-49.248903784999996,7.918815714890236,15.000000000000002,0,amplitudes,ch,bus,yaoyi,t1
-49.52193330404255,-39.99372027,-67.55039313,-47.34914969,7.916627074125999,20.0,0,amplitudes,ch,bus,yaoyi,t1
-51.462084545208334,-36.69843857,-68.38933431,-48.267663830000004,9.518355550576349,25.0,0,amplitudes,ch,bus,yaoyi,t1
-48.20456587021277,-37.44304746,-66.84307013,-45.9957177,7.5465957154972525,30.000000000000004,0,amplitudes,ch,bus,yaoyi,t1
-52.03749194395834,-36.40946371,-70.92274489,-48.445130410000004,9.077179873968522,35.0,0,amplitudes,ch,bus,yaoyi,t1
-50.84065881957447,-38.52765935,-66.71410136,-49.17211353,8.456487514348632,40.0,0,amplitudes,ch,bus,yaoyi,t1
-51.598620846808515,-39.4742343,-68.10587514,-49.25004003,8.03258929566029,45.0,1,amplitudes,ch,bus,yaoyi,t1
-49.00872194979166,-37.82802088,-67.311544,-47.482889985,6.493192274035704,50.0,0,amplitudes,ch,bus,yaoyi,t1
-49.58001876851064,-38.76727613,-70.26230612,-46.30952693,9.161993325478482,55.0,0,amplitudes,ch,bus,yaoyi,t1
-50.45178007270834,-35.84175214,-69.62840383,-48.36012649,10.71518176360917,60.00000000000001,0,amplitudes,ch,bus,yaoyi,t1
-51.74664532891305,-39.12866699,-70.26963423,-49.978169925,8.304474750897631,65.0,1,amplitudes,ch,bus,yaoyi,t1
-51.72089084085106,-41.81687185,-66.30447908,-48.89783528,6.975953965458391,70.0,1,amplitudes,ch,bus,yaoyi,t1
-48.884846187391304,-32.62503496,-70.29956525,-47.26038301,9.729875363401481,75.0,1,amplitudes,ch,bus,yaoyi,t1
-48.90625817170213,-38.15526512,-67.58225398,-46.89154231,7.802773926087479,80.0,1,amplitudes,ch,bus,yaoyi,t1
-53.203425395652175,-36.54287055,-69.52443523,-51.452603795,9.108709035790255,85.0,1,amplitudes,ch,bus,yaoyi,t1
-49.66823973229166,-38.11226223,-64.98646548,-49.15342629,7.4594913180547,90.0,0,amplitudes,ch,bus,yaoyi,t1
-51.82337004893618,-38.21882203,-68.68316012,-48.7569266,9.163638255726708,95.0,0,amplitudes,ch,bus,yaoyi,t1
-51.99800636458334,-36.70145294,-69.1608315,-49.134247474999995,9.35259638411981,100.0,0,amplitudes,ch,bus,yaoyi,t1
-51.21330488304348,-34.41120549,-68.90466653,-48.31644923,11.432799440165512,105.0,1,amplitudes,ch,bus,yaoyi,t1
-50.21665625958334,-38.97186191,-68.45965087,-49.321506505,6.27318672613445,110.0,0,amplitudes,ch,bus,yaoyi,t1
