"Time (s)","Sound pressure level (dB)"
5.610080467E1,-4.571022257E1
5.620550446E1,-4.236118857E1
5.630878938E1,-4.261496673E1
5.641305979E1,-4.501155112E1
5.651972871E1,-5.013934392E1
5.662555367E1,-4.481494252E1
5.672734596E1,-4.503320570E1
5.683406342E1,-5.061602753E1
5.693767388E1,-4.629927939E1
5.704194279E1,-5.089973850E1
5.714375621E1,-4.814702216E1
5.725050479E1,-6.055868290E1
5.735347854E1,-6.204885075E1
5.745847183E1,-6.431549428E1
5.756292608E1,-6.828660463E1
5.766622904E1,-5.784518495E1
5.777189704E1,-3.874737935E1
5.787709100E1,-4.103946212E1
5.798298908E1,-4.476991596E1
5.808976063E1,-4.047118210E1
5.819370254E1,-5.094346868E1
5.830046629E1,-4.417595323E1
5.840557371E1,-5.509862866E1
5.851047029E1,-6.177523321E1
5.861736304E1,-6.539476450E1
5.872248525E1,-4.052306292E1
5.882706142E1,-3.851081408E1
5.893376804E1,-3.876374057E1
5.904040767E1,-4.181732129E1
5.914377200E1,-4.442057330E1
5.925052563E1,-4.412933283E1
5.935716588E1,-4.411566899E1
5.946307883E1,-4.389399404E1
5.956977871E1,-4.673597485E1
5.967496838E1,-4.477590290E1
5.978169263E1,-5.202724061E1
5.988834838E1,-6.084583033E1
5.999186212E1,-4.845864493E1
6.009853692E1,-4.206885320E1
6.020526171E1,-4.715447182E1
6.031082363E1,-5.009249629E1
6.041755121E1,-4.465921256E1
6.052155967E1,NaN
6.062528971E1,-6.297260234E1
6.073196788E1,-6.500697315E1
6.083867858E1,-6.488538121E1
6.094205304E1,-6.541885111E1
6.104414825E1,-4.538039348E1
6.114938575E1,-4.656860821E1
6.125606900E1,-4.484631291E1
6.136101821E1,-4.412628022E1
6.146307708E1,-4.279440378E1
6.156696133E1,-4.717832799E1
6.167367675E1,-4.735931028E1
6.177768508E1,-4.803226461E1
6.188369883E1,-5.828791943E1
6.199045404E1,-6.319403405E1
6.209440575E1,-6.357702079E1
6.220104192E1,-4.178037902E1
6.230559433E1,-4.174335153E1
6.240881875E1,-4.346879637E1
6.251096142E1,-5.331916031E1
6.261766333E1,-4.448747513E1
6.272435000E1,-4.624450199E1
6.282759333E1,-4.551589892E1
6.293421167E1,-4.988984156E1
6.303880488E1,-6.161719438E1
6.314247154E1,-6.642378789E1
6.324441788E1,-6.764385462E1
6.335109796E1,-4.393963556E1
6.345781642E1,-4.621230203E1
6.356308738E1,-4.376992763E1
6.366979600E1,-4.832959372E1
6.377547325E1,-4.411466945E1
6.387757900E1,-4.390756870E1
6.398430588E1,-5.299337363E1
6.409097213E1,-4.617762171E1
6.419400617E1,-4.452233939E1
6.430069729E1,-4.630524577E1
6.440550317E1,-4.615664740E1
6.450867958E1,-4.569335908E1
6.461066175E1,-4.562456175E1
6.471731746E1,-4.662344324E1
6.482401033E1,-4.807227198E1
6.492778363E1,-4.815542507E1
6.503444829E1,-5.003504129E1
6.514111508E1,-4.553157306E1
6.524400329E1,-4.573843797E1
6.535066879E1,-4.993680220E1
6.545739113E1,-5.450463553E1
6.556305000E1,-6.226570901E1
6.566980046E1,-6.365286720E1
