Delay (ms),Autocorrelation (a.u.),sensor,language,tone,participant,script
9.960408418,1.455178163e-06,autocorrelations,en,casual,yaoyi,t1
9.981246093,1.409665885e-06,autocorrelations,en,casual,yaoyi,t1
10.00208377,1.375298274e-06,autocorrelations,en,casual,yaoyi,t1
10.02292144,1.326397417e-06,autocorrelations,en,casual,yaoyi,t1
10.04375912,1.276665526e-06,autocorrelations,en,casual,yaoyi,t1
10.06459679,1.232414395e-06,autocorrelations,en,casual,yaoyi,t1
10.08543447,1.174359357e-06,autocorrelations,en,casual,yaoyi,t1
10.10627214,1.119562184e-06,autocorrelations,en,casual,yaoyi,t1
10.12710981,1.062106041e-06,autocorrelations,en,casual,yaoyi,t1
10.14794749,9.944996285e-07,autocorrelations,en,casual,yaoyi,t1
10.16878516,9.322493615e-07,autocorrelations,en,casual,yaoyi,t1
10.18962284,8.631502374e-07,autocorrelations,en,casual,yaoyi,t1
10.21046051,7.939334795e-07,autocorrelations,en,casual,yaoyi,t1
10.23129819,7.254045381e-07,autocorrelations,en,casual,yaoyi,t1
10.25213586,6.514720311e-07,autocorrelations,en,casual,yaoyi,t1
10.27297354,5.758795407e-07,autocorrelations,en,casual,yaoyi,t1
10.29381121,4.938172494e-07,autocorrelations,en,casual,yaoyi,t1
10.31464889,4.08281649e-07,autocorrelations,en,casual,yaoyi,t1
10.33548656,3.215427974e-07,autocorrelations,en,casual,yaoyi,t1
10.35632423,2.32701648e-07,autocorrelations,en,casual,yaoyi,t1
10.37716191,1.518809168e-07,autocorrelations,en,casual,yaoyi,t1
10.39799958,7.117028099e-08,autocorrelations,en,casual,yaoyi,t1
10.41883726,-4.229504009e-09,autocorrelations,en,casual,yaoyi,t1
10.43967493,-7.634158813e-08,autocorrelations,en,casual,yaoyi,t1
10.46051261,-1.542948849e-07,autocorrelations,en,casual,yaoyi,t1
10.48135028,-2.308704665e-07,autocorrelations,en,casual,yaoyi,t1
10.50218796,-3.113942932e-07,autocorrelations,en,casual,yaoyi,t1
10.52302563,-3.969344518e-07,autocorrelations,en,casual,yaoyi,t1
10.5438633,-4.791147125e-07,autocorrelations,en,casual,yaoyi,t1
10.56470098,-5.664532553e-07,autocorrelations,en,casual,yaoyi,t1
10.58553865,-6.521822848e-07,autocorrelations,en,casual,yaoyi,t1
10.60637633,-7.32594485e-07,autocorrelations,en,casual,yaoyi,t1
10.627214,-8.13783153e-07,autocorrelations,en,casual,yaoyi,t1
10.64805168,-8.866601309e-07,autocorrelations,en,casual,yaoyi,t1
10.66888935,-9.545417843e-07,autocorrelations,en,casual,yaoyi,t1
10.68972703,-1.020276589e-06,autocorrelations,en,casual,yaoyi,t1
10.7105647,-1.077824005e-06,autocorrelations,en,casual,yaoyi,t1
10.73140238,-1.136319605e-06,autocorrelations,en,casual,yaoyi,t1
10.75224005,-1.192332031e-06,autocorrelations,en,casual,yaoyi,t1
10.77307772,-1.242903576e-06,autocorrelations,en,casual,yaoyi,t1
10.7939154,-1.294227358e-06,autocorrelations,en,casual,yaoyi,t1
10.81475307,-1.337878054e-06,autocorrelations,en,casual,yaoyi,t1
10.83559075,-1.378982354e-06,autocorrelations,en,casual,yaoyi,t1
10.85642842,-1.418204696e-06,autocorrelations,en,casual,yaoyi,t1
10.8772661,-1.452533183e-06,autocorrelations,en,casual,yaoyi,t1
10.89810377,-1.486202039e-06,autocorrelations,en,casual,yaoyi,t1
10.91894145,-1.517197438e-06,autocorrelations,en,casual,yaoyi,t1
10.93977912,-1.545162403e-06,autocorrelations,en,casual,yaoyi,t1
10.9606168,-1.570284384e-06,autocorrelations,en,casual,yaoyi,t1
10.98145447,-1.590825154e-06,autocorrelations,en,casual,yaoyi,t1
11.00229214,-1.606023487e-06,autocorrelations,en,casual,yaoyi,t1
11.02312982,-1.614415738e-06,autocorrelations,en,casual,yaoyi,t1
11.04396749,-1.614522058e-06,autocorrelations,en,casual,yaoyi,t1
11.06480517,-1.604292907e-06,autocorrelations,en,casual,yaoyi,t1
11.08564284,-1.588299296e-06,autocorrelations,en,casual,yaoyi,t1
11.10648052,-1.56734343e-06,autocorrelations,en,casual,yaoyi,t1
11.12731819,-1.543390347e-06,autocorrelations,en,casual,yaoyi,t1
11.14815587,-1.520746697e-06,autocorrelations,en,casual,yaoyi,t1
11.16899354,-1.495573006e-06,autocorrelations,en,casual,yaoyi,t1
11.18983121,-1.469675304e-06,autocorrelations,en,casual,yaoyi,t1
11.21066889,-1.438578712e-06,autocorrelations,en,casual,yaoyi,t1
11.23150656,-1.401743421e-06,autocorrelations,en,casual,yaoyi,t1
11.25234424,-1.363535827e-06,autocorrelations,en,casual,yaoyi,t1
11.27318191,-1.318219207e-06,autocorrelations,en,casual,yaoyi,t1
11.29401959,-1.273032876e-06,autocorrelations,en,casual,yaoyi,t1
11.31485726,-1.225008159e-06,autocorrelations,en,casual,yaoyi,t1
11.33569494,-1.171832691e-06,autocorrelations,en,casual,yaoyi,t1
11.35653261,-1.120219088e-06,autocorrelations,en,casual,yaoyi,t1
11.37737029,-1.058056005e-06,autocorrelations,en,casual,yaoyi,t1
11.39820796,-9.927430028e-07,autocorrelations,en,casual,yaoyi,t1
11.41904563,-9.267325474e-07,autocorrelations,en,casual,yaoyi,t1
11.43988331,-8.491977131e-07,autocorrelations,en,casual,yaoyi,t1
11.46072098,-7.729869993e-07,autocorrelations,en,casual,yaoyi,t1
11.48155866,-6.929169275e-07,autocorrelations,en,casual,yaoyi,t1
11.50239633,-6.04771239e-07,autocorrelations,en,casual,yaoyi,t1
11.52323401,-5.23760071e-07,autocorrelations,en,casual,yaoyi,t1
11.54407168,-4.394811649e-07,autocorrelations,en,casual,yaoyi,t1
11.56490936,-3.547584298e-07,autocorrelations,en,casual,yaoyi,t1
11.58574703,-2.793719752e-07,autocorrelations,en,casual,yaoyi,t1
11.60658471,-1.969840531e-07,autocorrelations,en,casual,yaoyi,t1
11.62742238,-1.149854058e-07,autocorrelations,en,casual,yaoyi,t1
11.64826005,-3.682600105e-08,autocorrelations,en,casual,yaoyi,t1
11.66909773,5.322486549e-08,autocorrelations,en,casual,yaoyi,t1
11.6899354,1.385787778e-07,autocorrelations,en,casual,yaoyi,t1
11.71077308,2.219349606e-07,autocorrelations,en,casual,yaoyi,t1
11.73161075,3.142559763e-07,autocorrelations,en,casual,yaoyi,t1
11.75244843,3.938837112e-07,autocorrelations,en,casual,yaoyi,t1
11.7732861,4.749294313e-07,autocorrelations,en,casual,yaoyi,t1
11.79412378,5.584471033e-07,autocorrelations,en,casual,yaoyi,t1
11.81496145,6.312006297e-07,autocorrelations,en,casual,yaoyi,t1
11.83579912,7.09051835e-07,autocorrelations,en,casual,yaoyi,t1
11.8566368,7.856028391e-07,autocorrelations,en,casual,yaoyi,t1
11.87747447,8.530430408e-07,autocorrelations,en,casual,yaoyi,t1
11.89831215,9.299497052e-07,autocorrelations,en,casual,yaoyi,t1
11.91914982,1.001155027e-06,autocorrelations,en,casual,yaoyi,t1
11.9399875,1.065178988e-06,autocorrelations,en,casual,yaoyi,t1
11.96082517,1.136676117e-06,autocorrelations,en,casual,yaoyi,t1
11.98166285,1.195165488e-06,autocorrelations,en,casual,yaoyi,t1
12.00250052,1.249950429e-06,autocorrelations,en,casual,yaoyi,t1
12.0233382,1.308111473e-06,autocorrelations,en,casual,yaoyi,t1
12.04417587,1.351100232e-06,autocorrelations,en,casual,yaoyi,t1
12.06501354,1.40120449e-06,autocorrelations,en,casual,yaoyi,t1
12.08585122,1.447103361e-06,autocorrelations,en,casual,yaoyi,t1
12.10668889,1.480207324e-06,autocorrelations,en,casual,yaoyi,t1
12.12752657,1.521507298e-06,autocorrelations,en,casual,yaoyi,t1
12.14836424,1.548359668e-06,autocorrelations,en,casual,yaoyi,t1
12.16920192,1.569761209e-06,autocorrelations,en,casual,yaoyi,t1
12.19003959,1.595123347e-06,autocorrelations,en,casual,yaoyi,t1
12.21087727,1.605046718e-06,autocorrelations,en,casual,yaoyi,t1
12.23171494,1.620910018e-06,autocorrelations,en,casual,yaoyi,t1
12.25255262,1.631665874e-06,autocorrelations,en,casual,yaoyi,t1
12.27339029,1.62993504e-06,autocorrelations,en,casual,yaoyi,t1
12.29422796,1.634335955e-06,autocorrelations,en,casual,yaoyi,t1
12.31506564,1.626087888e-06,autocorrelations,en,casual,yaoyi,t1
12.33590331,1.612158993e-06,autocorrelations,en,casual,yaoyi,t1
12.35674099,1.602010531e-06,autocorrelations,en,casual,yaoyi,t1
12.37757866,1.57458659e-06,autocorrelations,en,casual,yaoyi,t1
12.39841634,1.549572373e-06,autocorrelations,en,casual,yaoyi,t1
12.41925401,1.521130668e-06,autocorrelations,en,casual,yaoyi,t1
12.44009169,1.475580795e-06,autocorrelations,en,casual,yaoyi,t1
12.46092936,1.443476628e-06,autocorrelations,en,casual,yaoyi,t1
12.48176703,1.399281686e-06,autocorrelations,en,casual,yaoyi,t1
12.50260471,1.349604378e-06,autocorrelations,en,casual,yaoyi,t1
12.52344238,1.311000986e-06,autocorrelations,en,casual,yaoyi,t1
12.54428006,1.250350694e-06,autocorrelations,en,casual,yaoyi,t1
12.56511773,1.193634005e-06,autocorrelations,en,casual,yaoyi,t1
12.58595541,1.136899603e-06,autocorrelations,en,casual,yaoyi,t1
12.60679308,1.05961398e-06,autocorrelations,en,casual,yaoyi,t1
12.62763076,1.00247371e-06,autocorrelations,en,casual,yaoyi,t1
12.64846843,9.337991419e-07,autocorrelations,en,casual,yaoyi,t1
12.66930611,8.587094063e-07,autocorrelations,en,casual,yaoyi,t1
12.69014378,8.026893939e-07,autocorrelations,en,casual,yaoyi,t1
12.71098145,7.250475162e-07,autocorrelations,en,casual,yaoyi,t1
12.73181913,6.505793975e-07,autocorrelations,en,casual,yaoyi,t1
12.7526568,5.861563713e-07,autocorrelations,en,casual,yaoyi,t1
12.77349448,4.961894051e-07,autocorrelations,en,casual,yaoyi,t1
12.79433215,4.208280949e-07,autocorrelations,en,casual,yaoyi,t1
12.81516983,3.411357815e-07,autocorrelations,en,casual,yaoyi,t1
12.8360075,2.378629909e-07,autocorrelations,en,casual,yaoyi,t1
12.85684518,1.557336992e-07,autocorrelations,en,casual,yaoyi,t1
12.87768285,5.837268005e-08,autocorrelations,en,casual,yaoyi,t1
12.89852053,-5.038074224e-08,autocorrelations,en,casual,yaoyi,t1
12.9193582,-1.306690133e-07,autocorrelations,en,casual,yaoyi,t1
12.94019587,-2.334976569e-07,autocorrelations,en,casual,yaoyi,t1
12.96103355,-3.267640436e-07,autocorrelations,en,casual,yaoyi,t1
12.98187122,-3.975518859e-07,autocorrelations,en,casual,yaoyi,t1
13.0027089,-4.935217932e-07,autocorrelations,en,casual,yaoyi,t1
13.02354657,-5.624226913e-07,autocorrelations,en,casual,yaoyi,t1
13.04438425,-6.250254399e-07,autocorrelations,en,casual,yaoyi,t1
13.06522192,-7.079004538e-07,autocorrelations,en,casual,yaoyi,t1
13.0860596,-7.611653417e-07,autocorrelations,en,casual,yaoyi,t1
13.10689727,-8.281978578e-07,autocorrelations,en,casual,yaoyi,t1
13.12773494,-9.093438085e-07,autocorrelations,en,casual,yaoyi,t1
13.14857262,-9.649538413e-07,autocorrelations,en,casual,yaoyi,t1
13.16941029,-1.045135422e-06,autocorrelations,en,casual,yaoyi,t1
13.19024797,-1.121138721e-06,autocorrelations,en,casual,yaoyi,t1
13.21108564,-1.176723614e-06,autocorrelations,en,casual,yaoyi,t1
13.23192332,-1.255317065e-06,autocorrelations,en,casual,yaoyi,t1
13.25276099,-1.314651949e-06,autocorrelations,en,casual,yaoyi,t1
13.27359867,-1.360475704e-06,autocorrelations,en,casual,yaoyi,t1
13.29443634,-1.422689439e-06,autocorrelations,en,casual,yaoyi,t1
13.31527402,-1.453203649e-06,autocorrelations,en,casual,yaoyi,t1
13.33611169,-1.484040583e-06,autocorrelations,en,casual,yaoyi,t1
13.35694936,-1.520258367e-06,autocorrelations,en,casual,yaoyi,t1
13.37778704,-1.529686802e-06,autocorrelations,en,casual,yaoyi,t1
13.39862471,-1.553463081e-06,autocorrelations,en,casual,yaoyi,t1
13.41946239,-1.575407878e-06,autocorrelations,en,casual,yaoyi,t1
13.44030006,-1.580512911e-06,autocorrelations,en,casual,yaoyi,t1
13.46113774,-1.602513795e-06,autocorrelations,en,casual,yaoyi,t1
13.48197541,-1.609175159e-06,autocorrelations,en,casual,yaoyi,t1
13.50281309,-1.607774326e-06,autocorrelations,en,casual,yaoyi,t1
13.52365076,-1.615820885e-06,autocorrelations,en,casual,yaoyi,t1
13.54448844,-1.602207187e-06,autocorrelations,en,casual,yaoyi,t1
13.56532611,-1.586329665e-06,autocorrelations,en,casual,yaoyi,t1
13.58616378,-1.572607096e-06,autocorrelations,en,casual,yaoyi,t1
13.60700146,-1.538318295e-06,autocorrelations,en,casual,yaoyi,t1
13.62783913,-1.507263821e-06,autocorrelations,en,casual,yaoyi,t1
13.64867681,-1.475307304e-06,autocorrelations,en,casual,yaoyi,t1
13.66951448,-1.431623938e-06,autocorrelations,en,casual,yaoyi,t1
13.69035216,-1.40056461e-06,autocorrelations,en,casual,yaoyi,t1
13.71118983,-1.364811411e-06,autocorrelations,en,casual,yaoyi,t1
13.73202751,-1.324966606e-06,autocorrelations,en,casual,yaoyi,t1
13.75286518,-1.294153702e-06,autocorrelations,en,casual,yaoyi,t1
13.77370285,-1.251587285e-06,autocorrelations,en,casual,yaoyi,t1
13.79454053,-1.205106204e-06,autocorrelations,en,casual,yaoyi,t1
13.8153782,-1.158218598e-06,autocorrelations,en,casual,yaoyi,t1
13.83621588,-1.093467951e-06,autocorrelations,en,casual,yaoyi,t1
13.85705355,-1.029030588e-06,autocorrelations,en,casual,yaoyi,t1
13.87789123,-9.539403764e-07,autocorrelations,en,casual,yaoyi,t1
13.8987289,-8.703302975e-07,autocorrelations,en,casual,yaoyi,t1
13.91956658,-7.864644991e-07,autocorrelations,en,casual,yaoyi,t1
13.94040425,-6.959561003e-07,autocorrelations,en,casual,yaoyi,t1
13.96124193,-6.060224234e-07,autocorrelations,en,casual,yaoyi,t1
13.9820796,-5.192183126e-07,autocorrelations,en,casual,yaoyi,t1
14.00291727,-4.327527514e-07,autocorrelations,en,casual,yaoyi,t1
14.02375495,-3.520494112e-07,autocorrelations,en,casual,yaoyi,t1
14.04459262,-2.71761101e-07,autocorrelations,en,casual,yaoyi,t1
14.0654303,-1.958723773e-07,autocorrelations,en,casual,yaoyi,t1
14.08626797,-1.206812489e-07,autocorrelations,en,casual,yaoyi,t1
14.10710565,-3.860007927e-08,autocorrelations,en,casual,yaoyi,t1
14.12794332,3.91754221e-08,autocorrelations,en,casual,yaoyi,t1
14.148781,1.224441722e-07,autocorrelations,en,casual,yaoyi,t1
14.16961867,2.091621655e-07,autocorrelations,en,casual,yaoyi,t1
14.19045635,2.897139001e-07,autocorrelations,en,casual,yaoyi,t1
14.21129402,3.780181338e-07,autocorrelations,en,casual,yaoyi,t1
14.23213169,4.634776447e-07,autocorrelations,en,casual,yaoyi,t1
14.25296937,5.412984375e-07,autocorrelations,en,casual,yaoyi,t1
14.27380704,6.305268838e-07,autocorrelations,en,casual,yaoyi,t1
14.29464472,7.06329393e-07,autocorrelations,en,casual,yaoyi,t1
14.31548239,7.773719867e-07,autocorrelations,en,casual,yaoyi,t1
14.33632007,8.543974137e-07,autocorrelations,en,casual,yaoyi,t1
14.35715774,9.136267661e-07,autocorrelations,en,casual,yaoyi,t1
14.37799542,9.778791862e-07,autocorrelations,en,casual,yaoyi,t1
14.39883309,1.044351908e-06,autocorrelations,en,casual,yaoyi,t1
14.41967076,1.095375228e-06,autocorrelations,en,casual,yaoyi,t1
14.44050844,1.159836299e-06,autocorrelations,en,casual,yaoyi,t1
14.46134611,1.217993689e-06,autocorrelations,en,casual,yaoyi,t1
14.48218379,1.26526218e-06,autocorrelations,en,casual,yaoyi,t1
14.50302146,1.325574295e-06,autocorrelations,en,casual,yaoyi,t1
14.52385914,1.372836436e-06,autocorrelations,en,casual,yaoyi,t1
14.54469681,1.41428008e-06,autocorrelations,en,casual,yaoyi,t1
14.56553449,1.464332723e-06,autocorrelations,en,casual,yaoyi,t1
14.58637216,1.496110884e-06,autocorrelations,en,casual,yaoyi,t1
14.60720984,1.526053265e-06,autocorrelations,en,casual,yaoyi,t1
14.62804751,1.558599691e-06,autocorrelations,en,casual,yaoyi,t1
14.64888518,1.57314863e-06,autocorrelations,en,casual,yaoyi,t1
14.66972286,1.592217359e-06,autocorrelations,en,casual,yaoyi,t1
14.69056053,1.609759571e-06,autocorrelations,en,casual,yaoyi,t1
14.71139821,1.611650986e-06,autocorrelations,en,casual,yaoyi,t1
14.73223588,1.618688238e-06,autocorrelations,en,casual,yaoyi,t1
14.75307356,1.619694452e-06,autocorrelations,en,casual,yaoyi,t1
14.77391123,1.608040316e-06,autocorrelations,en,casual,yaoyi,t1
14.79474891,1.604007307e-06,autocorrelations,en,casual,yaoyi,t1
14.81558658,1.59028739e-06,autocorrelations,en,casual,yaoyi,t1
14.83642426,1.56806996e-06,autocorrelations,en,casual,yaoyi,t1
14.85726193,1.551108747e-06,autocorrelations,en,casual,yaoyi,t1
14.8780996,1.520257374e-06,autocorrelations,en,casual,yaoyi,t1
14.89893728,1.482849295e-06,autocorrelations,en,casual,yaoyi,t1
14.91977495,1.4510496e-06,autocorrelations,en,casual,yaoyi,t1
14.94061263,1.403858496e-06,autocorrelations,en,casual,yaoyi,t1
14.9614503,1.359613004e-06,autocorrelations,en,casual,yaoyi,t1
14.98228798,1.318051022e-06,autocorrelations,en,casual,yaoyi,t1
15.00312565,1.261775911e-06,autocorrelations,en,casual,yaoyi,t1
15.02396333,1.213867441e-06,autocorrelations,en,casual,yaoyi,t1
15.044801,1.162349266e-06,autocorrelations,en,casual,yaoyi,t1
15.06563867,1.100858919e-06,autocorrelations,en,casual,yaoyi,t1
15.08647635,1.047685801e-06,autocorrelations,en,casual,yaoyi,t1
15.10731402,9.843615666e-07,autocorrelations,en,casual,yaoyi,t1
15.1281517,9.111315744e-07,autocorrelations,en,casual,yaoyi,t1
15.14898937,8.450479885e-07,autocorrelations,en,casual,yaoyi,t1
15.16982705,7.623936505e-07,autocorrelations,en,casual,yaoyi,t1
15.19066472,6.800274486e-07,autocorrelations,en,casual,yaoyi,t1
15.2115024,6.048480181e-07,autocorrelations,en,casual,yaoyi,t1
15.23234007,5.166858167e-07,autocorrelations,en,casual,yaoyi,t1
15.25317775,4.388740874e-07,autocorrelations,en,casual,yaoyi,t1
15.27401542,3.614628475e-07,autocorrelations,en,casual,yaoyi,t1
15.29485309,2.706582363e-07,autocorrelations,en,casual,yaoyi,t1
15.31569077,1.946830753e-07,autocorrelations,en,casual,yaoyi,t1
15.33652844,1.112162777e-07,autocorrelations,en,casual,yaoyi,t1
15.35736612,2.546845187e-08,autocorrelations,en,casual,yaoyi,t1
15.37820379,-4.33443304e-08,autocorrelations,en,casual,yaoyi,t1
15.39904147,-1.221422333e-07,autocorrelations,en,casual,yaoyi,t1
15.41987914,-1.951423588e-07,autocorrelations,en,casual,yaoyi,t1
15.44071682,-2.578299664e-07,autocorrelations,en,casual,yaoyi,t1
15.46155449,-3.366056369e-07,autocorrelations,en,casual,yaoyi,t1
15.48239217,-4.067407296e-07,autocorrelations,en,casual,yaoyi,t1
15.50322984,-4.778667564e-07,autocorrelations,en,casual,yaoyi,t1
15.52406751,-5.648943392e-07,autocorrelations,en,casual,yaoyi,t1
15.54490519,-6.410664983e-07,autocorrelations,en,casual,yaoyi,t1
15.56574286,-7.259375683e-07,autocorrelations,en,casual,yaoyi,t1
15.58658054,-8.148026744e-07,autocorrelations,en,casual,yaoyi,t1
15.60741821,-8.882173518e-07,autocorrelations,en,casual,yaoyi,t1
15.62825589,-9.672481705e-07,autocorrelations,en,casual,yaoyi,t1
15.64909356,-1.035540768e-06,autocorrelations,en,casual,yaoyi,t1
15.66993124,-1.090507873e-06,autocorrelations,en,casual,yaoyi,t1
15.69076891,-1.151569663e-06,autocorrelations,en,casual,yaoyi,t1
15.71160658,-1.201505561e-06,autocorrelations,en,casual,yaoyi,t1
15.73244426,-1.249034349e-06,autocorrelations,en,casual,yaoyi,t1
15.75328193,-1.301395483e-06,autocorrelations,en,casual,yaoyi,t1
15.77411961,-1.34180179e-06,autocorrelations,en,casual,yaoyi,t1
15.79495728,-1.38301195e-06,autocorrelations,en,casual,yaoyi,t1
15.81579496,-1.421485873e-06,autocorrelations,en,casual,yaoyi,t1
15.83663263,-1.447475146e-06,autocorrelations,en,casual,yaoyi,t1
15.85747031,-1.475216803e-06,autocorrelations,en,casual,yaoyi,t1
15.87830798,-1.492709892e-06,autocorrelations,en,casual,yaoyi,t1
15.89914566,-1.50201038e-06,autocorrelations,en,casual,yaoyi,t1
15.91998333,-1.512560393e-06,autocorrelations,en,casual,yaoyi,t1
15.940821,-1.514184865e-06,autocorrelations,en,casual,yaoyi,t1
15.96165868,-1.513265511e-06,autocorrelations,en,casual,yaoyi,t1
15.98249635,-1.515350504e-06,autocorrelations,en,casual,yaoyi,t1
16.00333403,-1.508054935e-06,autocorrelations,en,casual,yaoyi,t1
16.0241717,-1.502723284e-06,autocorrelations,en,casual,yaoyi,t1
16.04500938,-1.495111059e-06,autocorrelations,en,casual,yaoyi,t1
16.06584705,-1.477400064e-06,autocorrelations,en,casual,yaoyi,t1
16.08668473,-1.46662427e-06,autocorrelations,en,casual,yaoyi,t1
16.1075224,-1.451026705e-06,autocorrelations,en,casual,yaoyi,t1
16.12836008,-1.431496465e-06,autocorrelations,en,casual,yaoyi,t1
16.14919775,-1.417029626e-06,autocorrelations,en,casual,yaoyi,t1
16.17003542,-1.388762117e-06,autocorrelations,en,casual,yaoyi,t1
16.1908731,-1.35799888e-06,autocorrelations,en,casual,yaoyi,t1
16.21171077,-1.320157391e-06,autocorrelations,en,casual,yaoyi,t1
16.23254845,-1.267618501e-06,autocorrelations,en,casual,yaoyi,t1
16.25338612,-1.213222334e-06,autocorrelations,en,casual,yaoyi,t1
16.2742238,-1.151907682e-06,autocorrelations,en,casual,yaoyi,t1
16.29506147,-1.083750504e-06,autocorrelations,en,casual,yaoyi,t1
16.31589915,-1.015344007e-06,autocorrelations,en,casual,yaoyi,t1
16.33673682,-9.449895479e-07,autocorrelations,en,casual,yaoyi,t1
